profile,name,age,iban,trx_id,timestamp,city,trx_type,trx_cat,amount_eur,balance
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00017-72110225,2022-01-13T18:16:20,Bilbao,Expense,clothing,-150.64,1612.72
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00018-83735247,2022-01-13T09:29:49,Bilbao,Expense,cash,-100.0,1512.72
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00019-03152167,2022-01-17T14:21:50,Bilbao,Expense,transport,-75.9,1436.82
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00020-96205398,2022-01-19T20:45:24,Bilbao,Expense,cash,-100.0,1336.82
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00021-39539677,2022-01-20T08:26:01,Bilbao,Expense,cash,-100.0,1236.82
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00022-63137606,2022-01-21T23:10:51,Bilbao,Expense,food,-106.22,1130.6
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00023-94003786,2022-01-23T15:20:49,Errenteria,Expense,transport,-77.0,1053.6
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00024-91701713,2022-01-25T19:14:10,Bilbao,Expense,healthcare,-68.98,984.62
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00025-46778552,2022-01-26T10:21:20,Bilbao,Expense,clothing,-133.93,850.69
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00026-27932312,2022-01-27T08:22:57,Bilbao,Expense,cash,-100.0,750.69
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00027-52708377,2022-01-28T18:24:17,Sestao,Expense,cash,-100.0,650.69
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00028-87709452,2022-01-30T21:07:39,Bilbao,Expense,cash,-100.0,550.69
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00029-28035850,2022-02-01T16:21:41,Bilbao,incomes,salary,1514.99,2065.68
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00030-43262508,2022-02-01T16:21:41,Bilbao,incomes,salary_partner,1015.63,3081.31
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00031-26022098,2022-02-01T18:29:13,Bilbao,Expense,food,-108.72,2972.59
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00032-58917274,2022-02-01T15:10:18,Bilbao,Expense,leisure,-33.51,2939.08
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00033-19776152,2022-02-01T20:53:41,Bilbao,Expense,cash,-100.0,2839.08
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00034-90831690,2022-02-04T17:55:57,Bilbao,expenses,mortgage,-928.53,1910.55
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00035-53295177,2022-02-05T16:14:10,Bilbao,expenses,gas,-91.51,1819.04
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00036-28142816,2022-02-05T15:54:41,Vitoria-Gasteiz,Expense,clothing,-77.41,1741.63
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00037-77343584,2022-02-05T16:03:14,Bilbao,expenses,children,-246.55,1495.08
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00038-90254766,2022-02-07T02:06:50,Durango,Expense,food,-61.65,1433.43
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00039-71030090,2022-02-08T20:37:25,Bilbao,expenses,electricity,-32.11,1401.32
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00040-03052755,2022-02-08T08:54:35,Bilbao,expenses,internet,-42.0,1359.32
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00041-61424147,2022-02-08T11:28:05,Bilbao,expenses,water,-27.52,1331.8
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00042-16866372,2022-02-08T10:18:31,Bilbao,expenses,phone,-35.38,1296.42
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00043-81884693,2022-02-08T13:15:41,Bilbao,Expense,food,-122.72,1173.7
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00044-47082291,2022-02-08T11:33:34,Bilbao,Expense,healthcare,-177.33,996.37
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00045-37862317,2022-02-10T12:12:26,Bilbao,Expense,cash,-100.0,896.37
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00046-35021141,2022-02-11T18:54:41,Bilbao,Expense,cash,-100.0,796.37
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00047-53225345,2022-02-11T20:49:18,Bilbao,Expense,appliances,-392.2,404.17
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00048-06281241,2022-02-11T23:08:44,Bilbao,expenses,children,-198.51,205.66
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00049-35530740,2022-02-14T14:39:57,Bilbao,Expense,food,-76.89,128.77
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00050-37322288,2022-02-14T17:10:50,Bilbao,Expense,cash,-100.0,28.77
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00051-76622057,2022-02-15T22:52:34,Bilbao,Expense,food,-90.43,-61.66
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00052-44236165,2022-02-15T16:12:54,Llodio,Expense,leisure,-72.52,-134.18
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00053-26129004,2022-02-15T22:34:38,Bilbao,Expense,cash,-100.0,-234.18
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00054-79846327,2022-02-20T15:55:37,Sestao,Expense,clothing,-99.4,-333.58
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00055-70637092,2022-02-21T01:09:21,Bilbao,Expense,repairs,-187.64,-521.22
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00056-45866368,2022-02-22T13:40:13,Bilbao,Expense,leisure,-71.21,-592.43
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00057-44498773,2022-02-23T05:59:36,Errenteria,Expense,transport,-82.76,-675.19
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00058-77466348,2022-02-25T09:38:08,Oyón-Oion,Expense,food,-103.91,-779.1
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00059-51864008,2022-02-25T10:45:03,Bilbao,Expense,clothing,-159.58,-938.68
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00060-09730614,2022-02-26T20:27:02,Bilbao,Expense,transport,-42.7,-981.38
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00061-28491378,2022-02-28T08:32:08,Pasaia,Expense,transport,-53.47,-1034.85
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00062-83954300,2022-03-01T18:09:33,Bilbao,incomes,salary,1514.99,480.14
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00063-24949586,2022-03-01T18:09:33,Bilbao,incomes,salary_partner,1015.63,1495.77
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00064-47863110,2022-03-01T18:09:33,Bilbao,incomes,extra_income,159.05,1654.82
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00065-04085718,2022-03-02T18:01:45,Bilbao,Expense,food,-64.0,1590.82
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00066-41678734,2022-03-02T14:49:45,Bilbao,Expense,transport,-65.12,1525.7
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00067-21518995,2022-03-04T12:45:52,Bilbao,expenses,mortgage,-928.53,597.17
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00068-15602312,2022-03-04T14:15:35,Bilbao,Expense,gifts,-778.55,-181.38
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00069-19150912,2022-03-05T11:12:01,Bilbao,expenses,water,-40.04,-221.42
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00070-29658348,2022-03-05T11:51:47,Bilbao,expenses,electricity,-25.79,-247.21
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00071-32092756,2022-03-06T18:26:23,Eibar,Expense,leisure,-78.85,-326.06
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00072-51212717,2022-03-07T08:32:47,Bilbao,Expense,leisure,-84.64,-410.7
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00073-54798868,2022-03-08T17:01:26,Bilbao,expenses,gas,-82.07,-492.77
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00074-91694263,2022-03-08T17:16:10,Bilbao,expenses,internet,-42.0,-534.77
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00075-05102007,2022-03-08T18:04:54,Bilbao,expenses,phone,-34.85,-569.62
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00076-20103084,2022-03-10T11:33:28,Bilbao,Expense,food,-65.77,-635.39
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00077-83808635,2022-03-10T08:35:42,Bilbao,Expense,gifts,-840.38,-1475.77
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00078-82935130,2022-03-11T18:29:26,Bilbao,Expense,cash,-100.0,-1575.77
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00079-11747566,2022-03-11T23:16:28,Bilbao,Expense,gifts,-95.2,-1670.97
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00080-33337006,2022-03-12T15:01:26,Bilbao,Expense,food,-69.19,-1740.16
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00081-80585455,2022-03-12T03:23:51,Bilbao,Expense,travel,-784.76,-2524.92
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00082-45258330,2022-03-13T08:09:58,Labastida,Expense,leisure,-52.67,-2577.59
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00083-38267908,2022-03-20T17:28:11,Eibar,Expense,food,-74.94,-2652.53
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00084-71852938,2022-03-21T10:51:17,Bilbao,Expense,education,-48.99,-2701.52
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00085-82982733,2022-03-22T10:55:24,Bilbao,Expense,food,-63.6,-2765.12
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00086-94387960,2022-03-22T12:57:07,Bilbao,Expense,clothing,-75.27,-2840.39
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00087-04036411,2022-03-23T18:26:58,Bilbao,Expense,cash,-100.0,-2940.39
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00088-81272443,2022-03-23T20:30:49,Bilbao,Expense,repairs,-143.26,-3083.65
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00089-42345544,2022-03-24T20:00:24,Alegría-Dulantzi,Expense,leisure,-43.61,-3127.26
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00090-25974785,2022-03-26T11:50:23,Leioa,Expense,healthcare,-104.61,-3231.87
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00091-29958124,2022-03-27T19:07:43,Bilbao,Expense,clothing,-61.71,-3293.58
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00092-44780845,2022-03-27T10:41:17,Bilbao,expenses,children,-261.68,-3555.26
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00093-58484912,2022-03-28T11:48:17,Bilbao,Expense,appliances,-229.7,-3784.96
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00094-40511351,2022-03-29T18:38:59,Bilbao,Expense,transport,-80.86,-3865.82
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00095-99580479,2022-03-29T11:54:13,Bilbao,Expense,appliances,-201.57,-4067.39
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00096-39620041,2022-03-31T00:23:30,Zuia,Expense,repairs,-235.88,-4303.27
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00097-34925889,2022-04-01T17:40:26,Bilbao,incomes,salary,1514.99,-2788.28
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00098-16259642,2022-04-01T17:40:26,Bilbao,incomes,salary_partner,1015.63,-1772.65
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00099-47452851,2022-04-01T08:28:29,Bilbao,Expense,gifts,-58.66,-1831.31
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00100-41180337,2022-04-03T19:33:17,Bilbao,Expense,transport,-59.21,-1890.52
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00101-19033322,2022-04-03T22:30:22,Bilbao,Expense,cash,-100.0,-1990.52
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00102-85576361,2022-04-03T19:46:16,Bilbao,Expense,gifts,-252.75,-2243.27
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00103-39602826,2022-04-04T19:34:00,Bilbao,expenses,mortgage,-928.53,-3171.8
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00104-06134708,2022-04-04T12:26:17,Oyón-Oion,Expense,food,-72.23,-3244.03
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00105-69122233,2022-04-04T14:29:21,Bilbao,Expense,appliances,-419.41,-3663.44
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00106-67791006,2022-04-05T18:20:37,Bilbao,expenses,water,-21.59,-3685.03
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00107-61355631,2022-04-05T13:11:16,Bilbao,expenses,internet,-42.0,-3727.03
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00108-26354986,2022-04-06T10:08:59,Bilbao,Expense,cash,-100.0,-3827.03
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00109-28627294,2022-04-08T15:20:46,Bilbao,expenses,electricity,-31.64,-3858.67
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00110-03146628,2022-04-08T18:13:26,Bilbao,expenses,gas,-57.74,-3916.41
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00111-14119236,2022-04-08T08:29:48,Bilbao,expenses,phone,-31.4,-3947.81
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00112-34342035,2022-04-08T17:42:01,Bilbao,Expense,cash,-100.0,-4047.81
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00113-49215553,2022-04-08T06:28:26,Bilbao,Expense,repairs,-181.98,-4229.79
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00114-26693392,2022-04-09T16:47:35,Bilbao,Expense,clothing,-73.95,-4303.74
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00115-66279411,2022-04-13T19:14:17,Bilbao,Expense,leisure,-46.12,-4349.86
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00116-95397611,2022-04-13T18:21:18,Bilbao,Expense,appliances,-297.27,-4647.13
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00117-47152995,2022-04-14T17:37:06,Bilbao,Expense,cash,-100.0,-4747.13
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00118-36010038,2022-04-15T03:56:11,Andoain,Expense,gifts,-84.86,-4831.99
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00119-87332264,2022-04-17T14:21:29,Bilbao,Expense,cash,-100.0,-4931.99
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00120-50690299,2022-04-19T18:32:17,Bilbao,Expense,transport,-89.5,-5021.49
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00121-91205055,2022-04-19T19:02:26,Bilbao,Expense,leisure,-47.72,-5069.21
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00122-49204439,2022-04-19T16:02:19,Bilbao,Expense,repairs,-171.74,-5240.95
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00123-37769683,2022-04-20T14:45:36,Bilbao,Expense,food,-122.52,-5363.47
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00124-09664478,2022-04-21T03:09:49,Bilbao,Expense,food,-80.9,-5444.37
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00125-41569706,2022-04-21T14:01:52,Bilbao,Expense,transport,-44.42,-5488.79
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00126-64057321,2022-04-21T00:43:18,Durango,Expense,clothing,-84.32,-5573.11
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00127-34635349,2022-04-21T10:09:19,Bilbao,Expense,repairs,-120.74,-5693.85
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00128-50318137,2022-04-21T11:56:25,Bilbao,Expense,gifts,-485.16,-6179.01
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00129-58389840,2022-04-22T11:47:32,Bilbao,Expense,leisure,-73.41,-6252.42
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00130-12258348,2022-04-23T09:50:53,Bilbao,Expense,food,-87.3,-6339.72
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00131-92951214,2022-04-23T13:28:47,Bilbao,Expense,healthcare,-121.39,-6461.11
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00132-78954681,2022-04-24T17:48:07,Donostia,Expense,transport,-51.71,-6512.82
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00133-19008145,2022-04-24T19:36:00,Bilbao,Expense,cash,-100.0,-6612.82
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00134-74474517,2022-04-24T14:13:34,Bilbao,Expense,gifts,-542.21,-7155.03
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00135-25885805,2022-04-25T09:56:28,Mungia,Expense,cash,-100.0,-7255.03
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00136-91756156,2022-04-26T17:35:37,Bilbao,Expense,clothing,-78.85,-7333.88
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00137-13490161,2022-04-28T13:49:05,Bilbao,Expense,transport,-55.41,-7389.29
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00138-74142828,2022-04-29T14:32:22,Bilbao,Expense,repairs,-34.22,-7423.51
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00139-62724364,2022-05-01T08:02:16,Bilbao,incomes,salary,1514.99,-5908.52
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00140-59556576,2022-05-01T08:02:16,Bilbao,incomes,salary_partner,1015.63,-4892.89
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00141-87588624,2022-05-04T15:51:17,Bilbao,expenses,mortgage,-928.53,-5821.42
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00142-72058833,2022-05-04T17:05:42,Bilbao,Expense,transport,-50.15,-5871.57
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00143-00670896,2022-05-04T08:38:54,Bermeo,Expense,leisure,-41.01,-5912.58
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00144-70477681,2022-05-04T08:49:19,Bilbao,Expense,repairs,-164.13,-6076.71
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00145-63704429,2022-05-05T04:34:20,Bilbao,expenses,gas,-104.43,-6181.14
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00146-92149754,2022-05-05T03:23:31,Arrasate,Expense,gifts,-340.03,-6521.17
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00147-78363936,2022-05-07T20:28:05,Bilbao,expenses,water,-35.71,-6556.88
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00148-41904224,2022-05-07T11:18:42,Bilbao,Expense,leisure,-78.03,-6634.91
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00149-43536474,2022-05-07T16:19:35,Bilbao,Expense,healthcare,-153.92,-6788.83
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00150-74966113,2022-05-08T17:00:00,Bilbao,expenses,electricity,-24.56,-6813.39
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00151-85288651,2022-05-08T13:54:52,Bilbao,expenses,internet,-42.0,-6855.39
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00152-14753428,2022-05-08T16:23:46,Bilbao,expenses,phone,-43.68,-6899.07
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00153-67654506,2022-05-08T09:15:12,Bilbao,Expense,food,-83.31,-6982.38
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00154-98981628,2022-05-08T11:44:07,Bilbao,Expense,cash,-100.0,-7082.38
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00155-84271810,2022-05-08T10:35:33,Bilbao,Expense,repairs,-323.46,-7405.84
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00156-80965495,2022-05-09T10:31:00,Bilbao,Expense,food,-90.89,-7496.73
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00157-91181272,2022-05-10T15:13:26,Salvatierra/Agurain,Expense,food,-90.86,-7587.59
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00158-09905828,2022-05-10T08:41:33,Bilbao,Expense,leisure,-41.25,-7628.84
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00159-60561517,2022-05-11T19:23:00,Bilbao,Expense,gifts,-570.58,-8199.42
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00160-99358206,2022-05-12T15:35:56,Bilbao,Expense,repairs,-46.16,-8245.58
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00161-20505144,2022-05-14T11:33:35,Bilbao,Expense,leisure,-20.36,-8265.94
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00162-41819049,2022-05-15T12:05:02,Bilbao,Expense,food,-90.04,-8355.98
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00163-17428098,2022-05-15T23:43:43,Bilbao,Expense,leisure,-26.59,-8382.57
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00164-02359083,2022-05-16T19:12:14,Hernani,Expense,gifts,-340.53,-8723.1
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00165-82978610,2022-05-17T08:44:38,Bilbao,Expense,cash,-100.0,-8823.1
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00166-03154846,2022-05-18T09:31:59,Bilbao,Expense,gifts,-107.26,-8930.36
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00167-81446009,2022-05-19T08:36:10,Bilbao,Expense,food,-61.97,-8992.33
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00168-98667265,2022-05-23T14:31:48,Bilbao,Expense,transport,-58.34,-9050.67
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00169-49436872,2022-05-23T19:03:19,Bilbao,Expense,repairs,-285.74,-9336.41
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00170-17491662,2022-05-24T22:55:54,Bilbao,Expense,food,-119.71,-9456.12
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00171-02885936,2022-05-26T02:08:52,Pasaia,Expense,cash,-100.0,-9556.12
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00172-36370702,2022-05-27T08:21:25,Bilbao,Expense,leisure,-38.39,-9594.51
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00173-09118519,2022-05-30T19:54:34,Bilbao,Expense,gifts,-575.74,-10170.25
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00174-11060840,2022-05-31T06:07:22,Bilbao,Expense,transport,-63.1,-10233.35
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00175-00901870,2022-06-01T05:04:15,Bilbao,incomes,salary,1514.99,-8718.36
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00176-64393932,2022-06-01T05:04:15,Bilbao,incomes,salary_partner,1015.63,-7702.73
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00177-50461148,2022-06-01T05:04:15,Bilbao,incomes,salary_bonus,1159.16,-6543.57
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00178-57416575,2022-06-01T05:04:15,Bilbao,incomes,salary_partner_bonus,730.37,-5813.2
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00179-04048488,2022-06-01T19:44:11,Bilbao,Expense,gifts,-842.04,-6655.24
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00180-43001221,2022-06-02T09:33:25,Bilbao,expenses,taxes,-1461.64,-8116.88
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00181-71398102,2022-06-02T22:27:24,Bilbao,expenses,insurance,-540.87,-8657.75
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00182-44044494,2022-06-04T09:35:00,Bilbao,expenses,mortgage,-928.53,-9586.28
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00183-65964019,2022-06-05T14:55:06,Bilbao,expenses,electricity,-31.69,-9617.97
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00184-90121681,2022-06-05T04:29:22,Bilbao,Expense,food,-121.81,-9739.78
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00185-72917048,2022-06-05T13:03:08,Arrasate,Expense,leisure,-72.23,-9812.01
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00186-93342087,2022-06-06T15:57:01,Bilbao,expenses,gas,-58.88,-9870.89
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00187-97064360,2022-06-06T10:02:17,Bilbao,expenses,internet,-42.0,-9912.89
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00188-07677200,2022-06-06T10:39:17,Bilbao,expenses,phone,-35.44,-9948.33
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00189-31791641,2022-06-07T18:44:13,Bilbao,Expense,clothing,-95.56,-10043.89
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00190-73725879,2022-06-07T20:03:53,Arrasate,Expense,cash,-100.0,-10143.89
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00191-03891864,2022-06-08T07:43:36,Bilbao,expenses,water,-38.54,-10182.43
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00192-09154451,2022-06-09T14:35:31,Bilbao,Expense,transport,-46.4,-10228.83
buyer_1,Luis,28,ES28209538501931917716,TRX_N-00193-22979556,2022-06-10T13:22:41,Bilbao,Expense,clothing,-125.08,-10353.91
