profile,customer,account,transaction_ref_id,timestamp,city,transaction_type,transaction_category,amount_eur,balance
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-83809665-34,2022-03-05T20:01:10,Bilbao,Basic services,gas,-94.68,88356.06999999996
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-66088611-35,2022-03-06T08:28:54,Bilbao,Basic services,water,-57.6,88298.46999999996
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-57245659-36,2022-03-06T14:04:25,Bilbao,Basic services,internet,-55.51,88242.95999999996
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-54178119-38,2022-03-07T07:57:22,Bilbao,Basic services,phone,-94.31,88082.00999999997
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-28155597-37,2022-03-07T09:57:36,Bilbao,Basic services,internet,-66.64,88176.31999999996
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-76675015-39,2022-03-07T12:36:53,Bilbao,Expense,gifts,-289.54,87792.46999999997
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-9114722-40,2022-03-25T17:38:14,Bilbao,Expense,food,-489.33,87303.13999999997
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-22841971-41,2022-03-26T07:28:11,Lasarte-Oria,Expense,transport,-90.57,87212.56999999996
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-9762046-42,2022-03-31T10:17:02,Erandio,Expense,transport,-173.09,87039.47999999997
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-65516496-43,2022-04-01T00:33:51,Bilbao,transfer,Salary,3027.9,90067.37999999996
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-44967750-44,2022-04-01T00:33:51,Bilbao,transfer,Partner Salary,3046.93,93114.30999999995
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-87512324-45,2022-04-01T20:22:13,Pasaia,Expense,food,-771.56,92342.74999999996
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-37128538-46,2022-04-05T15:43:21,Bilbao,Housing,Mortgage,-1250.78,91091.96999999996
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-19656100-47,2022-04-05T22:25:50,Bilbao,Basic services,gas,-23.92,91068.04999999996
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-37731895-48,2022-04-06T18:29:19,Bilbao,Basic services,electricity,-139.95,90928.09999999996
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-64340365-49,2022-04-07T14:37:27,Bilbao,Expense,food,-276.0,90652.09999999996
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-3471102-50,2022-04-11T19:04:48,Bilbao,Expense,clothing,-95.55,90556.54999999996
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-48789124-51,2022-04-13T20:28:05,Bilbao,Expense,education,-685.91,89870.63999999996
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-29677725-52,2022-04-24T09:08:17,Eibar,Expense,transport,-36.36,89834.27999999996
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-88981448-53,2022-04-28T15:40:01,Bilbao,Expense,gifts,-23.94,89810.33999999995
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-57640705-54,2022-04-29T16:34:26,Bilbao,Expense,clothing,-475.89,89334.44999999995
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-77143758-55,2022-05-01T08:03:16,Bilbao,transfer,Salary,3027.9,92362.34999999995
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-24381986-56,2022-05-01T08:03:16,Bilbao,transfer,Partner Salary,3046.93,95409.27999999994
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-74870223-57,2022-05-01T08:03:16,Bilbao,transfer,Extra Income,302.79,95712.06999999993
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-69357119-58,2022-05-04T22:02:26,Getxo,Expense,repairs,-927.97,94784.09999999993
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-85942344-61,2022-05-05T08:54:55,Bilbao,Basic services,internet,-36.47,93365.28999999994
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-58598269-60,2022-05-05T12:43:37,Bilbao,Basic services,electricity,-131.56,93401.75999999994
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-16807207-59,2022-05-05T14:42:46,Bilbao,Housing,Mortgage,-1250.78,93533.31999999993
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-30395608-62,2022-05-05T20:11:13,Bilbao,Expense,food,-233.7,93131.58999999994
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-65222660-63,2022-05-06T11:28:51,Bilbao,Basic services,phone,-55.0,93076.58999999994
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-88659936-64,2022-05-11T22:53:20,Bilbao,Expense,food,-486.39,92590.19999999994
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-34714217-65,2022-05-23T09:10:42,Bilbao,Expense,education,-643.02,91947.17999999993
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-28397311-70,2022-06-01T10:09:26,Bilbao,Expense,gifts,-368.94,99932.02999999993
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-73188671-69,2022-06-01T12:06:55,Bilbao,Expense,food,-587.34,100300.96999999993
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-79392444-66,2022-06-01T20:20:03,Bilbao,transfer,Salary,3027.9,94975.07999999993
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-57437647-67,2022-06-01T20:20:03,Bilbao,transfer,Partner Salary,3046.93,98022.00999999992
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-56522904-68,2022-06-01T20:20:03,Bilbao,transfer,Bonus,2866.3,100888.30999999992
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-66936184-71,2022-06-05T22:54:56,Bilbao,Housing,Mortgage,-1250.78,98681.24999999993
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-56743363-72,2022-06-07T20:28:59,Bilbao,Basic services,internet,-74.08,98607.16999999993
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-34340274-73,2022-06-23T12:51:14,Bilbao,Expense,gifts,-215.22,98391.94999999992
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-95499999-74,2022-06-26T12:58:14,Bilbao,Expense,clothing,-64.31,98327.63999999993
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-92844782-75,2022-07-01T15:38:44,Bilbao,transfer,Salary,3027.9,101355.53999999992
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-66782168-76,2022-07-01T15:38:44,Bilbao,transfer,Partner Salary,3046.93,104402.46999999991
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-88792970-77,2022-07-01T21:20:46,Bilbao,Expense,education,-268.08,104134.38999999991
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-78386361-78,2022-07-04T13:43:26,Bilbao,Expense,food,-793.6,103340.7899999999
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-98815440-80,2022-07-05T08:14:06,Bilbao,Basic services,water,-73.82,102016.1899999999
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-9897528-81,2022-07-05T12:15:08,Bilbao,Basic services,gas,-94.69,101921.4999999999
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-76819379-79,2022-07-05T22:17:06,Bilbao,Housing,Mortgage,-1250.78,102090.00999999991
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-80955830-82,2022-07-06T19:44:57,Bilbao,Basic services,water,-59.59,101861.9099999999
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-972929-83,2022-07-09T13:18:34,Zuia,Expense,education,-72.25,101789.6599999999
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-27232372-84,2022-07-16T16:01:39,Barakaldo,Expense,travel,-1348.44,100441.2199999999
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-41921669-85,2022-07-23T13:51:32,Eibar,Expense,leisure,-175.7,100265.5199999999
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-56285094-86,2022-08-01T17:36:54,Bilbao,transfer,Salary,3027.9,103293.4199999999
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-36154254-87,2022-08-01T17:36:54,Bilbao,transfer,Partner Salary,3046.93,106340.34999999989
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-41478345-88,2022-08-01T17:36:54,Bilbao,transfer,Extra Income,302.79,106643.13999999988
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-3706577-90,2022-08-05T00:14:09,Bilbao,Basic services,electricity,-91.43,105300.92999999989
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-58802931-89,2022-08-05T09:37:23,Bilbao,Housing,Mortgage,-1250.78,105392.35999999988
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-59943525-91,2022-08-06T10:31:45,Bilbao,Basic services,water,-57.02,105243.90999999989
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-88434654-92,2022-08-06T18:34:25,Bilbao,Basic services,electricity,-89.68,105154.2299999999
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-93663883-95,2022-08-07T12:06:50,Bilbao,Basic services,internet,-69.42,104880.31999999989
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-52472633-94,2022-08-07T12:44:31,Bilbao,Basic services,gas,-85.32,104949.73999999989
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-45738789-93,2022-08-07T21:58:28,Bilbao,Basic services,electricity,-119.17,105035.0599999999
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-28681549-96,2022-08-08T09:31:00,Bilbao,Expense,food,-413.09,104467.2299999999
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-4271798-97,2022-08-11T11:18:28,Bilbao,Expense,transport,-73.35,104393.87999999989
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-61630469-98,2022-08-16T23:49:11,Bilbao,Expense,food,-628.11,103765.76999999989
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-44602363-99,2022-08-17T17:17:43,Bilbao,Expense,leisure,-180.35,103585.41999999988
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-16426913-100,2022-08-18T13:32:35,Bilbao,Expense,repairs,-721.09,102864.32999999989
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-90451257-101,2022-08-28T14:11:19,Basauri,Expense,transport,-23.39,102840.93999999989
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-81180940-102,2022-08-31T11:08:29,Bilbao,Expense,gifts,-337.63,102503.30999999988
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-35687969-103,2022-09-01T21:48:36,Bilbao,transfer,Salary,3027.9,105531.20999999988
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-72532780-104,2022-09-01T21:48:36,Bilbao,transfer,Partner Salary,3046.93,108578.13999999987
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-12092276-105,2022-09-05T03:04:36,Bilbao,Housing,Mortgage,-1250.78,107327.35999999987
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-55966551-108,2022-09-05T09:39:45,Bilbao,Basic services,internet,-68.61,107079.41999999988
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-51548413-107,2022-09-05T14:29:00,Bilbao,Basic services,electricity,-99.93,107148.02999999988
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-82339720-106,2022-09-05T18:35:19,Bilbao,Basic services,water,-79.4,107247.95999999988
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-33305340-109,2022-10-01T17:40:31,Bilbao,transfer,Salary,3027.9,110107.31999999988
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-63947019-110,2022-10-01T17:40:31,Bilbao,transfer,Partner Salary,3046.93,113154.24999999987
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-8795058-111,2022-10-01T17:40:31,Bilbao,transfer,Extra Income,302.79,113457.03999999986
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-56987302-112,2022-10-04T08:23:45,Bilbao,Expense,healthcare,-34.97,113422.06999999986
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-78826012-113,2022-10-05T12:26:30,Bilbao,Housing,Mortgage,-1250.78,112171.28999999986
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-90100547-114,2022-10-06T16:08:52,Bilbao,Basic services,electricity,-48.19,112123.09999999986
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-27170969-115,2022-10-06T20:03:58,Bilbao,Expense,transport,-46.46,112076.63999999985
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-24572048-116,2022-10-07T15:35:46,Bilbao,Basic services,electricity,-105.09,111971.54999999986
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-52079110-117,2022-10-15T08:06:04,Bilbao,Expense,food,-319.83,111651.71999999986
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-87336784-118,2022-10-21T23:47:50,Bilbao,Expense,transport,-196.68,111455.03999999986
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-61269797-119,2022-11-01T12:22:31,Bilbao,transfer,Salary,3027.9,114482.93999999986
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-62732979-120,2022-11-01T12:22:31,Bilbao,transfer,Partner Salary,3046.93,117529.86999999985
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-372510-122,2022-11-05T10:02:19,Bilbao,Basic services,electricity,-113.82,116165.26999999984
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-51000819-121,2022-11-05T23:55:10,Bilbao,Housing,Mortgage,-1250.78,116279.08999999985
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-85231068-123,2022-11-06T08:05:56,Bilbao,Basic services,electricity,-92.96,116072.30999999984
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-57036232-124,2022-11-06T13:55:49,Bilbao,Basic services,internet,-50.75,116021.55999999984
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-23980148-125,2022-11-07T19:48:21,Bilbao,Basic services,gas,-90.67,115930.88999999984
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-83027473-127,2022-11-09T04:11:39,Bilbao,Expense,transport,-177.19,115456.30999999984
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-42861880-126,2022-11-09T10:39:12,Bilbao,Expense,food,-297.39,115633.49999999984
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-14686721-128,2022-11-15T15:09:38,Bilbao,Expense,food,-792.27,114664.03999999983
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-70481529-129,2022-11-20T16:35:58,Hernani,Expense,transport,-48.08,114615.95999999983
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-97478541-130,2022-11-22T10:24:17,Bilbao,Expense,transport,-36.51,114579.44999999984
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-73230778-131,2022-12-01T12:18:19,Bilbao,transfer,Salary,3027.9,117607.34999999983
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-14686872-132,2022-12-01T12:18:19,Bilbao,transfer,Partner Salary,3046.93,120654.27999999982
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-47396449-133,2022-12-01T12:18:19,Bilbao,transfer,Bonus,3233.28,123887.55999999982
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-89181157-134,2022-12-05T14:35:29,Bilbao,Housing,Mortgage,-1250.78,122636.77999999982
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-58096874-135,2022-12-06T09:07:50,Bilbao,Basic services,water,-12.39,122624.38999999982
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-70096088-136,2022-12-06T16:41:20,Bilbao,Basic services,internet,-66.86,122557.52999999982
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-12619179-137,2022-12-07T20:27:33,Bilbao,Basic services,water,-57.7,122499.82999999983
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-65593290-138,2022-12-23T16:44:55,Bilbao,Expense,food,-751.83,121747.99999999983
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-62785499-139,2022-12-29T13:00:17,Bermeo,Expense,leisure,-174.32,121573.67999999982
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-22492483-140,2023-01-01T18:34:51,Bilbao,transfer,Salary,3027.9,124601.57999999981
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-39055334-141,2023-01-01T18:34:51,Bilbao,transfer,Partner Salary,3046.93,127648.5099999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-2103521-142,2023-01-01T18:34:51,Bilbao,transfer,Extra Income,302.79,127951.2999999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-56257181-144,2023-01-05T08:50:13,Bilbao,Basic services,phone,-89.99,126610.5299999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-95935208-143,2023-01-05T11:58:10,Bilbao,Housing,Mortgage,-1250.78,126700.5199999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-90313495-145,2023-01-06T12:00:04,Bilbao,Basic services,phone,-79.94,126530.5899999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-60593617-146,2023-01-07T11:38:21,Bilbao,Basic services,internet,-75.12,126455.4699999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-81775639-147,2023-01-07T16:31:31,Bilbao,Basic services,phone,-47.51,126407.9599999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-49006193-148,2023-01-12T14:38:51,Bilbao,Expense,transport,-149.71,126258.2499999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-47291832-149,2023-01-25T10:33:33,Bilbao,Expense,food,-130.47,126127.7799999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-18526849-150,2023-01-28T16:08:23,Bilbao,Expense,repairs,-639.63,125488.14999999979
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-79195028-151,2023-02-01T11:30:50,Bilbao,transfer,Salary,3027.9,128516.04999999978
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-54299080-152,2023-02-01T11:30:50,Bilbao,transfer,Partner Salary,3046.93,131562.97999999978
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-51554471-153,2023-02-04T10:16:23,Andoain,Expense,food,-384.17,131178.80999999976
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-87546746-154,2023-02-05T09:13:17,Bilbao,Housing,Mortgage,-1250.78,129928.02999999977
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-99168240-155,2023-02-05T19:11:57,Bilbao,Basic services,gas,-79.65,129848.37999999977
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-33998266-156,2023-02-05T19:15:57,Bilbao,Basic services,phone,-47.48,129800.89999999978
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-27812331-159,2023-02-07T12:12:49,Bilbao,Basic services,internet,-47.42,129652.21999999978
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-36928954-158,2023-02-07T12:33:53,Bilbao,Basic services,gas,-56.84,129699.63999999978
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-94051508-160,2023-02-07T16:10:40,Bilbao,Expense,leisure,-67.8,129584.41999999978
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-16390322-157,2023-02-07T22:41:34,Bilbao,Basic services,water,-44.42,129756.47999999978
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-3357346-161,2023-02-19T13:49:20,Bilbao,Expense,food,-703.37,128881.04999999978
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-20233660-162,2023-02-27T09:49:25,Bilbao,Expense,transport,-133.91,128747.13999999978
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-237439-163,2023-03-01T11:31:19,Bilbao,transfer,Salary,3027.9,131775.03999999978
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-88371709-164,2023-03-01T11:31:19,Bilbao,transfer,Partner Salary,3046.93,134821.96999999977
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-87408667-165,2023-03-01T11:31:19,Bilbao,transfer,Extra Income,302.79,135124.75999999978
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-93216239-166,2023-03-03T22:01:00,Iruña de Oca,Expense,food,-540.27,134584.4899999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-57279809-167,2023-03-05T09:40:30,Bilbao,Housing,Mortgage,-1250.78,133333.7099999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-97729518-172,2023-03-05T13:02:49,Bilbao,Basic services,phone,-82.82,132988.6299999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-71327338-171,2023-03-05T15:30:57,Bilbao,Basic services,internet,-54.41,133071.4499999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-28095054-169,2023-03-05T17:36:56,Bilbao,Basic services,electricity,-135.21,133185.8499999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-55584554-170,2023-03-05T19:15:04,Bilbao,Basic services,gas,-59.99,133125.8599999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-95346813-173,2023-03-05T19:59:48,Bilbao,Expense,transport,-166.36,132822.26999999981
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-77460858-168,2023-03-05T22:40:08,Bilbao,Basic services,water,-12.65,133321.0599999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-88156476-175,2023-03-07T09:59:38,Bilbao,Basic services,phone,-52.64,132691.6899999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-44036291-174,2023-03-07T11:37:57,Bilbao,Basic services,internet,-77.94,132744.3299999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-97393172-176,2023-03-16T09:06:42,Bilbao,Expense,food,-210.43,132481.2599999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-86127679-177,2023-03-17T03:33:49,Santurtzi,Expense,food,-438.96,132042.2999999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-15619075-178,2023-03-22T22:44:59,Bilbao,Expense,travel,-2769.32,129272.9799999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-86316446-179,2023-03-23T15:49:26,Sopela,Expense,food,-585.35,128687.6299999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-17226713-180,2023-03-28T18:32:42,Bilbao,Expense,food,-378.76,128308.8699999998
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-62048728-181,2023-04-01T14:05:11,Bilbao,transfer,Salary,3027.9,131336.76999999981
High income,José Luis Bayo Marin,ES1937113699153499059702,TXN-97252998-182,2023-04-01T14:05:11,Bilbao,transfer,Partner Salary,3046.93,134383.6999999998
