cliente,cuenta,perfil,tipo_de_transacción,cantidad_eur,timestamp,ciudad,categoría_transacción,balance,ref_id_transacción
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Cuidado personal,924.2676184256289,2022-02-01 00:00:00,Girona,Transporte,3958.452887285648,TXN-68234758-18
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Cuidado personal,2863.254185693254,2022-02-02 00:00:00,Girona,Ocio y entretenimiento,1095.1987015923942,TXN-89214412-19
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ropa y accesorios,397.238365804519,2022-02-06 00:00:00,Girona,Alimentación,697.9603357878752,TXN-16844427-20
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Donaciones y caridad,468.36313478441616,2022-02-10 00:00:00,Girona,Servicios básicos,229.59720100345908,TXN-24886459-21
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2022-03-01 00:00:00,Girona,Nómina,4112.660968975922,TXN-70821131-22
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Educación,2377.4916882927273,2022-03-02 00:00:00,Girona,Ahorro e inversión,1735.1692806831943,TXN-73726981-23
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Mascotas,1331.4144121319885,2022-03-05 00:00:00,Girona,Ropa y accesorios,403.75486855120585,TXN-40184113-24
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Subscripciones,393.37212443762957,2022-03-07 00:00:00,Girona,Ropa y accesorios,10.38274411357628,TXN-93413797-25
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2022-04-01 00:00:00,Girona,Nómina,3893.446512086039,TXN-39544548-26
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Transporte,3397.059600081025,2022-04-01 00:00:00,Girona,Servicios básicos,496.386912005014,TXN-35023908-27
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Servicios básicos,359.85204436575407,2022-04-20 00:00:00,Girona,Donaciones y caridad,136.53486763925991,TXN-99984597-28
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2022-05-01 00:00:00,Girona,Nómina,4019.598635611723,TXN-91238039-29
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ropa y accesorios,2066.850057829891,2022-05-05 00:00:00,Girona,Subscripciones,1952.748577781832,TXN-12167889-30
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Cuidado personal,1626.0507960772431,2022-05-09 00:00:00,Girona,Educación,326.6977817045888,TXN-81278637-31
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2022-06-01 00:00:00,Girona,Nómina,4209.761549677051,TXN-50995948-32
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Servicios básicos,4206.5204410738315,2022-06-03 00:00:00,Girona,Cuidado personal,3.2411086032198,TXN-48133749-33
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2022-07-01 00:00:00,Girona,Nómina,3886.3048765756826,TXN-19257570-34
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ocio y entretenimiento,1087.2905143573253,2022-07-01 00:00:00,Girona,Educación,2799.0143622183573,TXN-89096751-35
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Cuidado personal,2053.1774592336824,2022-07-02 00:00:00,Girona,Tecnología,745.8369029846749,TXN-85406896-36
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Cuidado personal,225.62623232865667,2022-07-16 00:00:00,Girona,Alimentación,520.2106706560182,TXN-26041633-37
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2022-08-01 00:00:00,Girona,Nómina,4403.274438628481,TXN-58800034-38
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Donaciones y caridad,2555.337426229559,2022-08-03 00:00:00,Girona,Alimentación,1847.9370123989224,TXN-98602264-39
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Vivienda,1639.0950926591158,2022-08-04 00:00:00,Girona,Mascotas,208.8419197398066,TXN-74160607-40
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2022-09-01 00:00:00,Girona,Nómina,4091.9056877122694,TXN-6641791-41
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Alimentación,1602.7887184394078,2022-09-03 00:00:00,Girona,Deudas y préstamos,2489.1169692728618,TXN-88294708-42
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Vivienda,358.08909761124545,2022-09-09 00:00:00,Girona,Subscripciones,2131.0278716616162,TXN-35256290-43
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Servicios básicos,557.8112443443629,2022-09-14 00:00:00,Girona,Ocio y entretenimiento,1573.2166273172534,TXN-87334967-44
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Alimentación,843.9940639894658,2022-09-18 00:00:00,Girona,Donaciones y caridad,729.2225633277876,TXN-4035127-45
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2022-10-01 00:00:00,Girona,Nómina,4612.286331300251,TXN-67669401-46
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Servicios básicos,1653.046825826641,2022-10-03 00:00:00,Girona,Ropa y accesorios,2959.23950547361,TXN-74997416-47
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Servicios básicos,2592.354446476013,2022-10-04 00:00:00,Girona,Salud,366.88505899759684,TXN-57540398-48
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Servicios básicos,138.3778511163751,2022-10-25 00:00:00,Girona,Vivienda,228.50720788122175,TXN-57916984-49
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2022-11-01 00:00:00,Girona,Nómina,4111.570975853684,TXN-25047783-50
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Vivienda,3958.277467845176,2022-11-02 00:00:00,Girona,Donaciones y caridad,153.29350800850807,TXN-76202691-51
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2022-12-01 00:00:00,Girona,Nómina,4036.357275980971,TXN-17224282-52
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Subscripciones,763.6938283493383,2022-12-04 00:00:00,Girona,Vivienda,3272.6634476316326,TXN-51108979-53
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Tecnología,138.49192751862407,2022-12-15 00:00:00,Girona,Deudas y préstamos,3134.1715201130087,TXN-98574367-54
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ahorro e inversión,832.4633260565923,2022-12-16 00:00:00,Girona,Educación,2301.7081940564162,TXN-97799927-55
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2023-01-01 00:00:00,Girona,Nómina,6184.771962028879,TXN-14863422-56
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ropa y accesorios,3128.7499205049676,2023-01-01 00:00:00,Girona,Deudas y préstamos,3056.0220415239114,TXN-36439173-57
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Cuidado personal,1108.3942217021568,2023-01-04 00:00:00,Girona,Ahorro e inversión,1947.6278198217547,TXN-15589671-58
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ocio y entretenimiento,914.7170515095046,2023-01-10 00:00:00,Girona,Deudas y préstamos,1032.9107683122502,TXN-50343734-59
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ocio y entretenimiento,624.6141823279902,2023-01-15 00:00:00,Girona,Deudas y préstamos,408.29658598426,TXN-68526354-60
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2023-02-01 00:00:00,Girona,Nómina,4291.360353956723,TXN-30676917-61
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Salud,1881.5901230476518,2023-02-01 00:00:00,Girona,Tecnología,2409.770230909071,TXN-73381028-62
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Vivienda,1574.846940031335,2023-02-02 00:00:00,Girona,Ocio y entretenimiento,834.923290877736,TXN-50245956-63
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ropa y accesorios,471.7553885674673,2023-02-05 00:00:00,Girona,Deudas y préstamos,363.1679023102687,TXN-36401335-64
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2023-03-01 00:00:00,Girona,Nómina,4246.231670282731,TXN-91347722-65
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Donaciones y caridad,1547.820557059621,2023-03-02 00:00:00,Girona,Cuidado personal,2698.41111322311,TXN-46579414-66
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Mascotas,1791.3018137704225,2023-03-10 00:00:00,Girona,Transporte,907.1092994526875,TXN-12458528-67
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Servicios básicos,709.9575801792457,2023-03-15 00:00:00,Girona,Ropa y accesorios,197.1517192734418,TXN-64533086-68
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2023-04-01 00:00:00,Girona,Nómina,4080.2154872459046,TXN-52938717-69
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Mascotas,3117.657232359951,2023-04-01 00:00:00,Girona,Alimentación,962.5582548859534,TXN-88730158-70
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Mascotas,797.2720335466997,2023-04-14 00:00:00,Girona,Vivienda,165.28622133925364,TXN-70757637-71
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2023-05-01 00:00:00,Girona,Nómina,4048.3499893117164,TXN-44758411-72
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Educación,1980.2299122623199,2023-05-03 00:00:00,Girona,Donaciones y caridad,2068.1200770493965,TXN-70776658-73
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Vivienda,298.55307604156843,2023-05-08 00:00:00,Girona,Vivienda,1769.5670010078281,TXN-39693742-74
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Educación,445.3311819381773,2023-05-16 00:00:00,Girona,Alimentación,1324.235819069651,TXN-80210235-75
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Mascotas,420.6583463299682,2023-05-18 00:00:00,Girona,Subscripciones,903.5774727396827,TXN-96019836-76
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Vivienda,218.14292884969095,2023-05-19 00:00:00,Girona,Deudas y préstamos,685.4345438899917,TXN-58715217-77
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2023-06-01 00:00:00,Girona,Nómina,4568.498311862454,TXN-78394587-78
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Tecnología,527.0486337451146,2023-06-01 00:00:00,Girona,Educación,4041.4496781173393,TXN-94466042-79
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Salud,682.3787394464131,2023-06-04 00:00:00,Girona,Cuidado personal,3359.0709386709264,TXN-42194787-80
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ahorro e inversión,896.9559655603787,2023-06-08 00:00:00,Girona,Donaciones y caridad,2462.114973110548,TXN-31287696-81
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Alimentación,2124.3030202473387,2023-06-11 00:00:00,Girona,Servicios básicos,337.81195286320917,TXN-92498357-82
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Vivienda,193.86415035650197,2023-06-22 00:00:00,Girona,Transporte,143.9478025067072,TXN-36109231-83
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2023-07-01 00:00:00,Girona,Nómina,4027.01157047917,TXN-98900286-84
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Servicios básicos,2715.723209428561,2023-07-06 00:00:00,Girona,Ahorro e inversión,1311.2883610506092,TXN-39896516-85
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Tecnología,522.3625417911467,2023-07-11 00:00:00,Girona,Transporte,788.9258192594625,TXN-52474821-86
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ahorro e inversión,687.5968020885044,2023-07-22 00:00:00,Girona,Transporte,101.32901717095808,TXN-12414452-87
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2023-08-01 00:00:00,Girona,Nómina,3984.392785143421,TXN-15050932-88
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Donaciones y caridad,3806.7098771409323,2023-08-01 00:00:00,Girona,Servicios básicos,177.6829080024886,TXN-17282898-89
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2023-09-01 00:00:00,Girona,Nómina,4060.7466759749514,TXN-81364716-90
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Servicios básicos,204.33442931268854,2023-09-02 00:00:00,Girona,Servicios básicos,3856.412246662263,TXN-39974400-91
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Salud,2048.549162237897,2023-09-12 00:00:00,Girona,Vivienda,1807.8630844243662,TXN-75334171-92
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Mascotas,847.8847371702565,2023-09-21 00:00:00,Girona,Donaciones y caridad,959.9783472541097,TXN-66528126-93
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Donaciones y caridad,297.5327515069482,2023-09-25 00:00:00,Girona,Donaciones y caridad,662.4455957471615,TXN-97370398-94
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Alimentación,228.7416575047767,2023-09-28 00:00:00,Girona,Educación,433.7039382423848,TXN-56771006-95
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2023-10-01 00:00:00,Girona,Nómina,4316.767706214848,TXN-1714453-96
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Alimentación,3504.0513892321715,2023-10-01 00:00:00,Girona,Educación,812.7163169826763,TXN-80669259-97
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Transporte,765.0509808884996,2023-10-03 00:00:00,Girona,Ahorro e inversión,47.66533609417672,TXN-16127682-98
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2023-11-01 00:00:00,Girona,Nómina,3930.7291040666396,TXN-50445705-99
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Transporte,1622.0101976559229,2023-11-01 00:00:00,Girona,Ropa y accesorios,2308.718906410717,TXN-10698018-100
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Deudas y préstamos,1232.643582463211,2023-11-13 00:00:00,Girona,Mascotas,1076.075323947506,TXN-67629200-101
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Salud,944.4838758612108,2023-11-18 00:00:00,Girona,Subscripciones,131.59144808629515,TXN-35539004-102
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2023-12-01 00:00:00,Girona,Nómina,4014.655216058758,TXN-10118038-103
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Vivienda,3315.471502956903,2023-12-06 00:00:00,Girona,Servicios básicos,699.1837131018551,TXN-70336744-104
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Educación,225.00192028142843,2023-12-08 00:00:00,Girona,Subscripciones,474.1817928204267,TXN-20287349-105
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2024-01-01 00:00:00,Girona,Nómina,4357.24556079289,TXN-97078041-106
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Tecnología,2998.78046118429,2024-01-01 00:00:00,Girona,Subscripciones,1358.4650996085998,TXN-71461964-107
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Servicios básicos,271.9663464998257,2024-01-02 00:00:00,Girona,Vivienda,1086.498753108774,TXN-24463572-108
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ahorro e inversión,738.5413038023369,2024-01-07 00:00:00,Girona,Vivienda,347.9574493064372,TXN-49520432-109
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Subscripciones,242.01054769162852,2024-01-18 00:00:00,Girona,Servicios básicos,105.94690161480867,TXN-54356414-110
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2024-02-01 00:00:00,Girona,Nómina,3989.0106695872714,TXN-60897619-111
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Educación,2733.8826982854534,2024-02-02 00:00:00,Girona,Ocio y entretenimiento,1255.127971301818,TXN-79946997-112
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ahorro e inversión,442.74279304598633,2024-02-24 00:00:00,Girona,Servicios básicos,812.3851782558316,TXN-42601781-113
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Donaciones y caridad,347.51006792643756,2024-02-26 00:00:00,Girona,Transporte,464.8751103293941,TXN-1245827-114
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2024-03-01 00:00:00,Girona,Nómina,4347.938878301857,TXN-35645335-115
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Servicios básicos,2835.526630145689,2024-03-02 00:00:00,Girona,Mascotas,1512.4122481561676,TXN-63709022-116
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Alimentación,928.0688325957383,2024-03-04 00:00:00,Girona,Servicios básicos,584.3434155604293,TXN-65044520-117
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2024-04-01 00:00:00,Girona,Nómina,4467.407183532892,TXN-15356645-118
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Deudas y préstamos,2895.943471914596,2024-04-02 00:00:00,Girona,Tecnología,1571.4637116182962,TXN-8868742-119
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ocio y entretenimiento,332.4114134750253,2024-04-08 00:00:00,Girona,Ropa y accesorios,1239.052298143271,TXN-10779524-120
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Cuidado personal,868.6323736218285,2024-04-16 00:00:00,Girona,Subscripciones,370.41992452144245,TXN-94052799-121
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2024-05-01 00:00:00,Girona,Nómina,4253.483692493905,TXN-68398392-122
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Educación,158.53081392604972,2024-05-03 00:00:00,Girona,Transporte,4094.952878567856,TXN-51240338-123
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Deudas y préstamos,308.41966784515586,2024-05-10 00:00:00,Girona,Transporte,3786.5332107227,TXN-42419332-124
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Alimentación,1982.7205587470373,2024-05-14 00:00:00,Girona,Salud,1803.8126519756627,TXN-30201885-125
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ahorro e inversión,1060.7586435051012,2024-05-16 00:00:00,Girona,Ocio y entretenimiento,743.0540084705615,TXN-76845383-126
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2024-06-01 00:00:00,Girona,Nómina,4626.117776443024,TXN-82569964-127
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Transporte,1484.5324827162474,2024-06-01 00:00:00,Girona,Alimentación,3141.5852937267764,TXN-13904096-128
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Vivienda,1167.1666873171348,2024-06-03 00:00:00,Girona,Ocio y entretenimiento,1974.4186064096416,TXN-3838110-129
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ahorro e inversión,813.1384376132738,2024-06-05 00:00:00,Girona,Cuidado personal,1161.280168796368,TXN-64504472-130
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Deudas y préstamos,797.1844120567448,2024-06-22 00:00:00,Girona,Servicios básicos,364.0957567396231,TXN-3635361-131
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2024-07-01 00:00:00,Girona,Nómina,4247.159524712086,TXN-61320552-132
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Donaciones y caridad,937.4201853536961,2024-07-04 00:00:00,Girona,Servicios básicos,3309.7393393583898,TXN-48996234-133
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Mascotas,2798.001180969053,2024-07-07 00:00:00,Girona,Ocio y entretenimiento,511.7381583893366,TXN-42098904-134
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Vivienda,409.4982778188836,2024-07-11 00:00:00,Girona,Transporte,102.23988057045301,TXN-49637840-135
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2024-08-01 00:00:00,Girona,Nómina,3985.3036485429157,TXN-67385345-136
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Ropa y accesorios,3684.639866294891,2024-08-02 00:00:00,Girona,Alimentación,300.66378224802475,TXN-94305533-137
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2024-09-01 00:00:00,Girona,Nómina,4183.7275502204875,TXN-88060812-138
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Educación,1167.3939413797698,2024-09-01 00:00:00,Girona,Servicios básicos,3016.3336088407177,TXN-83706984-139
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Donaciones y caridad,2289.394857340541,2024-09-02 00:00:00,Girona,Subscripciones,726.9387515001767,TXN-96939761-140
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Subscripciones,303.1366669543538,2024-09-29 00:00:00,Girona,Ocio y entretenimiento,423.80208454582294,TXN-66521531-141
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,transferencia,3883.0637679724628,2024-10-01 00:00:00,Girona,Nómina,4306.8658525182855,TXN-29799907-142
Marino José Antonio Espinosa Sainz,ES5128121442363556327772,Altos ingresos,Vivienda,2874.107897024531,2024-10-02 00:00:00,Girona,Subscripciones,1432.7579554937543,TXN-21463507-143
