profile,customer,account,transaction_ref_id,timestamp,city,transaction_type,transaction_category,amount_eur,balance
High income,David Ribas Salom,ES2277395655338023502046,TXN-70509644-135,2023-01-01T23:47:36,Bilbao,transfer,Partner Salary,3285.01,132737.96999999986
High income,David Ribas Salom,ES2277395655338023502046,TXN-46436967-136,2023-01-03T11:17:19,Bilbao,Expense,food,-316.13,132421.83999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-5386348-137,2023-01-04T12:24:07,San Sebastian,Expense,food,-120.75,132301.08999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-13828584-139,2023-01-05T09:06:30,Bilbao,Basic services,electricity,-45.29,131546.91999999984
High income,David Ribas Salom,ES2277395655338023502046,TXN-55264992-138,2023-01-05T15:43:26,Bilbao,Housing,Mortgage,-708.88,131592.20999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-98264523-140,2023-01-06T13:51:48,Bilbao,Basic services,phone,-59.08,131487.83999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-64360101-141,2023-01-07T12:34:00,Bilbao,Basic services,electricity,-64.06,131423.77999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-36066555-142,2023-01-15T20:41:46,Bilbao,Expense,gifts,-257.48,131166.29999999984
High income,David Ribas Salom,ES2277395655338023502046,TXN-28194880-143,2023-01-29T13:50:30,Bilbao,Expense,leisure,-192.1,130974.19999999984
High income,David Ribas Salom,ES2277395655338023502046,TXN-94584805-144,2023-02-01T19:21:42,Bilbao,transfer,Salary,2823.0,133797.19999999984
High income,David Ribas Salom,ES2277395655338023502046,TXN-93010026-145,2023-02-01T19:21:42,Bilbao,transfer,Partner Salary,3285.01,137082.20999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-66739267-146,2023-02-01T19:21:42,Bilbao,transfer,Extra Income,282.3,137364.50999999983
High income,David Ribas Salom,ES2277395655338023502046,TXN-9846437-147,2023-02-04T14:10:23,Sestao,Expense,leisure,-27.05,137337.45999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-41484307-149,2023-02-05T10:33:09,Bilbao,Basic services,electricity,-138.05,136490.52999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-48215298-148,2023-02-05T16:09:36,Bilbao,Housing,Mortgage,-708.88,136628.57999999984
High income,David Ribas Salom,ES2277395655338023502046,TXN-41593255-150,2023-02-07T10:02:37,Bilbao,Basic services,water,-12.68,136477.84999999986
High income,David Ribas Salom,ES2277395655338023502046,TXN-65415685-151,2023-02-07T17:13:57,Bilbao,Basic services,internet,-69.64,136408.20999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-22905470-152,2023-02-07T20:59:39,Bilbao,Basic services,phone,-91.53,136316.67999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-8633850-153,2023-02-10T11:34:58,Bilbao,Expense,education,-497.25,135819.42999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-68188420-154,2023-02-15T19:44:24,Bilbao,Expense,leisure,-150.75,135668.67999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-21892670-155,2023-02-22T12:32:48,Bilbao,Expense,leisure,-164.24,135504.43999999986
High income,David Ribas Salom,ES2277395655338023502046,TXN-9537755-156,2023-02-24T10:40:46,Bilbao,Expense,transport,-123.64,135380.79999999984
High income,David Ribas Salom,ES2277395655338023502046,TXN-95468120-157,2023-02-28T22:03:09,Bilbao,Expense,travel,-1705.11,133675.68999999986
High income,David Ribas Salom,ES2277395655338023502046,TXN-69030334-158,2023-03-01T15:36:30,Bilbao,transfer,Salary,2823.0,136498.68999999986
High income,David Ribas Salom,ES2277395655338023502046,TXN-81203492-159,2023-03-01T15:36:30,Bilbao,transfer,Partner Salary,3285.01,139783.69999999987
High income,David Ribas Salom,ES2277395655338023502046,TXN-51523971-160,2023-03-04T12:55:48,Bilbao,Expense,healthcare,-56.82,139726.87999999986
High income,David Ribas Salom,ES2277395655338023502046,TXN-90355193-163,2023-03-05T03:46:12,Bilbao,Basic services,internet,-69.62,138872.57999999987
High income,David Ribas Salom,ES2277395655338023502046,TXN-71925042-162,2023-03-05T14:31:50,Bilbao,Basic services,water,-75.8,138942.19999999987
High income,David Ribas Salom,ES2277395655338023502046,TXN-46325871-161,2023-03-05T14:40:48,Bilbao,Housing,Mortgage,-708.88,139017.99999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-20225943-165,2023-03-06T13:41:22,Bilbao,Basic services,internet,-35.45,138789.54999999987
High income,David Ribas Salom,ES2277395655338023502046,TXN-21892826-164,2023-03-06T19:04:36,Bilbao,Basic services,electricity,-47.58,138824.99999999988
High income,David Ribas Salom,ES2277395655338023502046,TXN-1725417-167,2023-03-07T13:53:24,Bilbao,Basic services,gas,-97.95,138670.85999999987
High income,David Ribas Salom,ES2277395655338023502046,TXN-42147754-168,2023-03-07T14:15:00,Bilbao,Basic services,internet,-52.32,138618.53999999986
High income,David Ribas Salom,ES2277395655338023502046,TXN-74565275-166,2023-03-07T18:13:09,Bilbao,Basic services,electricity,-20.74,138768.80999999988
High income,David Ribas Salom,ES2277395655338023502046,TXN-54832433-169,2023-03-10T20:18:55,Labastida/Bastida,Expense,food,-673.6,137944.93999999986
High income,David Ribas Salom,ES2277395655338023502046,TXN-87453612-170,2023-03-12T18:21:47,Bilbao,Expense,leisure,-204.4,137740.53999999986
High income,David Ribas Salom,ES2277395655338023502046,TXN-41725252-171,2023-04-01T11:51:14,Bilbao,transfer,Salary,2823.0,140563.53999999986
High income,David Ribas Salom,ES2277395655338023502046,TXN-17996702-172,2023-04-01T11:51:14,Bilbao,transfer,Partner Salary,3285.01,143848.54999999987
High income,David Ribas Salom,ES2277395655338023502046,TXN-90733107-173,2023-04-01T11:51:14,Bilbao,transfer,Extra Income,282.3,144130.84999999986
High income,David Ribas Salom,ES2277395655338023502046,TXN-44406396-176,2023-04-05T14:53:07,Bilbao,Basic services,gas,-32.45,143311.82999999984
High income,David Ribas Salom,ES2277395655338023502046,TXN-51410261-174,2023-04-05T15:39:47,Bilbao,Housing,Mortgage,-708.88,143421.96999999986
High income,David Ribas Salom,ES2277395655338023502046,TXN-48345249-175,2023-04-05T20:00:51,Bilbao,Basic services,electricity,-77.69,143344.27999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-78978660-177,2023-04-06T11:05:50,Bilbao,Basic services,gas,-56.55,143255.27999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-46337117-182,2023-04-07T10:21:06,Bilbao,Expense,food,-434.8,142622.52999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-58758136-180,2023-04-07T11:51:05,Bilbao,Basic services,gas,-98.32,143096.79999999984
High income,David Ribas Salom,ES2277395655338023502046,TXN-5088798-181,2023-04-07T15:59:24,Bilbao,Basic services,internet,-39.47,143057.32999999984
High income,David Ribas Salom,ES2277395655338023502046,TXN-3850638-179,2023-04-07T18:24:30,Bilbao,Basic services,electricity,-21.96,143195.11999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-50353051-178,2023-04-07T21:16:44,Bilbao,Basic services,water,-38.2,143217.07999999984
High income,David Ribas Salom,ES2277395655338023502046,TXN-51464149-184,2023-04-19T17:01:21,Bilbao,Expense,repairs,-878.45,141503.55999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-34702503-183,2023-04-19T23:29:20,Sopela,Expense,leisure,-240.52,142382.00999999986
High income,David Ribas Salom,ES2277395655338023502046,TXN-21728564-185,2023-04-23T12:26:06,Mungia,Expense,food,-479.07,141024.48999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-51950088-186,2023-04-27T12:50:50,Hondarribia,Expense,transport,-137.28,140887.20999999985
High income,David Ribas Salom,ES2277395655338023502046,TXN-51383746-187,2023-04-27T15:43:20,Bilbao,Expense,clothing,-74.11,140813.09999999986
High income,David Ribas Salom,ES2277395655338023502046,TXN-22292280-188,2023-05-01T08:58:24,Bilbao,transfer,Salary,2823.0,143636.09999999986
High income,David Ribas Salom,ES2277395655338023502046,TXN-74213078-189,2023-05-01T08:58:24,Bilbao,transfer,Partner Salary,3285.01,146921.10999999987
