profile,name,age,iban,trx_id,timestamp,city,trx_type,trx_cat,amount_eur,balance
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00082-63411403,2022-03-08T16:56:37,Bilbao,expenses,internet,-42.0,-2312.58
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00083-62604379,2022-03-13T10:18:08,Bilbao,expenses,leisure,-33.67,-2346.25
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00084-14248354,2022-03-14T09:39:04,Elciego,expenses,leisure,-66.13,-2412.38
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00085-89984084,2022-03-16T14:57:02,Bilbao,expenses,food,-76.66,-2489.04
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00086-56419021,2022-03-16T10:49:34,Bilbao,expenses,leisure,-29.94,-2518.98
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00087-31369227,2022-03-17T05:21:20,Bilbao,expenses,food,-107.2,-2626.18
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00088-07949750,2022-03-19T10:17:36,Bilbao,expenses,food,-93.49,-2719.67
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00089-14441375,2022-03-22T14:31:42,Bilbao,expenses,leisure,-20.12,-2739.79
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00090-31450073,2022-03-26T16:37:40,Bilbao,expenses,cash,-100.0,-2839.79
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00091-45248599,2022-03-26T12:20:21,Bilbao,expenses,gifts,-194.33,-3034.12
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00092-94193623,2022-03-27T11:41:35,Bilbao,expenses,education,-64.29,-3098.41
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00093-28053991,2022-03-29T19:31:17,Bilbao,expenses,clothing,-137.3,-3235.71
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00094-80352947,2022-03-30T15:49:03,Bilbao,expenses,education,-73.9,-3309.61
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00095-47506869,2022-04-01T14:32:27,Bilbao,incomes,salary,1481.0,-1828.61
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00096-20195243,2022-04-01T14:32:27,Bilbao,incomes,salary_partner,1167.06,-661.55
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00097-47333090,2022-04-01T09:55:43,Bilbao,expenses,food,-118.37,-779.92
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00098-29663238,2022-04-01T16:08:29,Bilbao,expenses,cash,-100.0,-879.92
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00099-98900397,2022-04-03T04:55:29,Bermeo,expenses,cash,-100.0,-979.92
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00100-90920505,2022-04-03T10:29:18,Bilbao,expenses,gifts,-600.43,-1580.35
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00101-36569246,2022-04-04T19:10:06,Bilbao,expenses,mortgage,-743.13,-2323.48
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00102-10494750,2022-04-04T17:43:47,Leioa,expenses,clothing,-131.08,-2454.56
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00103-51091815,2022-04-04T18:22:29,Bilbao,expenses,cash,-100.0,-2554.56
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00104-89449499,2022-04-04T20:44:31,Bilbao,expenses,gifts,-659.76,-3214.32
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00105-09637540,2022-04-05T10:22:03,Bilbao,expenses,water,-21.72,-3236.04
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00106-51640489,2022-04-05T15:27:31,Vitoria-Gasteiz,expenses,appliances,-358.44,-3594.48
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00107-07329147,2022-04-06T09:53:28,Bilbao,expenses,internet,-42.0,-3636.48
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00108-47410671,2022-04-07T13:07:46,Bilbao,expenses,electricity,-72.21,-3708.69
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00109-37779048,2022-04-07T15:04:50,Bilbao,expenses,gas,-44.17,-3752.86
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00110-45281813,2022-04-07T21:28:49,Bilbao,expenses,transport,-63.97,-3816.83
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00111-74581833,2022-04-07T10:39:37,Bilbao,expenses,appliances,-110.11,-3926.94
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00112-11019210,2022-04-08T23:55:30,Bilbao,expenses,phone,-43.1,-3970.04
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00113-34462055,2022-04-08T16:00:37,Bilbao,expenses,leisure,-60.37,-4030.41
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00114-31855665,2022-04-11T08:31:40,Bilbao,expenses,transport,-89.92,-4120.33
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00115-55897039,2022-04-13T22:52:43,Zarautz,expenses,leisure,-38.17,-4158.5
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00116-67189072,2022-04-14T15:32:56,Bilbao,expenses,repairs,-34.63,-4193.13
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00117-14267034,2022-04-17T19:39:54,Mungia,expenses,food,-70.88,-4264.01
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00118-61127277,2022-04-18T09:03:51,Bilbao,expenses,leisure,-42.87,-4306.88
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00119-09434889,2022-04-20T17:23:05,Bilbao,expenses,transport,-43.35,-4350.23
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00120-54238022,2022-04-21T12:04:06,Bilbao,expenses,leisure,-46.11,-4396.34
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00121-12109067,2022-04-21T10:02:15,Bilbao,expenses,gifts,-52.13,-4448.47
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00122-58380100,2022-04-22T11:56:15,Bilbao,expenses,repairs,-93.13,-4541.6
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00123-61805291,2022-04-23T18:55:08,Bilbao,expenses,food,-121.21,-4662.81
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00124-39369491,2022-04-24T16:14:37,Alegría-Dulantzi,expenses,food,-97.6,-4760.41
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00125-80616483,2022-04-27T18:57:38,Bilbao,expenses,leisure,-63.39,-4823.8
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00126-32599062,2022-05-01T15:04:48,Bilbao,incomes,salary,1481.0,-3342.8
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00127-96565370,2022-05-01T15:04:48,Bilbao,incomes,salary_partner,1167.06,-2175.74
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00128-01143496,2022-05-01T13:24:42,Bilbao,expenses,transport,-64.43,-2240.17
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00129-34688593,2022-05-01T15:46:49,Labastida,expenses,leisure,-71.19,-2311.36
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00130-56907581,2022-05-01T10:57:52,Bilbao,expenses,cash,-100.0,-2411.36
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00131-62730346,2022-05-02T10:13:10,Mungia,expenses,transport,-85.49,-2496.85
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00132-03290029,2022-05-02T08:17:23,Bilbao,expenses,cash,-100.0,-2596.85
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00133-58876980,2022-05-03T22:02:10,Bilbao,expenses,cash,-100.0,-2696.85
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00134-58206932,2022-05-04T13:07:03,Bilbao,expenses,mortgage,-743.13,-3439.98
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00135-43671259,2022-05-04T14:42:58,Bilbao,expenses,leisure,-69.71,-3509.69
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00136-03060114,2022-05-05T19:31:12,Bilbao,expenses,electricity,-47.11,-3556.8
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00137-77711738,2022-05-05T12:36:06,Bilbao,expenses,leisure,-57.41,-3614.21
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00138-49648521,2022-05-06T08:54:37,Bilbao,expenses,food,-70.74,-3684.95
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00139-87819919,2022-05-07T08:40:05,Bilbao,expenses,water,-44.64,-3729.59
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00140-31526496,2022-05-07T03:43:53,Bilbao,expenses,internet,-42.0,-3771.59
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00141-59545071,2022-05-07T09:38:36,Irun,expenses,cash,-100.0,-3871.59
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00142-10659625,2022-05-08T15:51:04,Bilbao,expenses,gas,-74.87,-3946.46
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00143-72494783,2022-05-08T10:07:43,Bilbao,expenses,phone,-42.24,-3988.7
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00144-17190320,2022-05-10T12:39:28,Bilbao,expenses,leisure,-73.76,-4062.46
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00145-70959508,2022-05-13T17:52:51,Bilbao,expenses,transport,-80.64,-4143.1
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00146-13233258,2022-05-13T13:58:42,Bilbao,expenses,education,-53.56,-4196.66
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00147-33927668,2022-05-14T16:56:36,Amurrio,expenses,clothing,-45.26,-4241.92
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00148-68562290,2022-05-14T13:27:32,Leioa,expenses,cash,-100.0,-4341.92
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00149-94035190,2022-05-15T09:44:06,Bilbao,expenses,leisure,-73.44,-4415.36
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00150-92696286,2022-05-16T08:54:35,Bilbao,expenses,children,-234.3,-4649.66
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00151-33624617,2022-05-17T19:23:43,Salvatierra/Agurain,expenses,transport,-40.74,-4690.4
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00152-62582840,2022-05-17T13:42:15,Bilbao,expenses,cash,-100.0,-4790.4
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00153-91324031,2022-05-19T08:44:17,Bilbao,expenses,transport,-65.26,-4855.66
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00154-97159020,2022-05-20T13:00:54,Bilbao,expenses,leisure,-70.57,-4926.23
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00155-43214908,2022-05-21T20:09:09,Errenteria,expenses,transport,-85.74,-5011.97
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00156-20917856,2022-05-23T19:26:44,Bilbao,expenses,children,-181.56,-5193.53
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00157-07202833,2022-05-25T10:21:40,Bilbao,expenses,cash,-100.0,-5293.53
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00158-84484746,2022-05-25T20:46:34,Erandio,expenses,repairs,-250.82,-5544.35
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00159-93111093,2022-05-26T11:38:55,Amurrio,expenses,food,-77.52,-5621.87
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00160-90794260,2022-05-26T12:59:10,Bilbao,expenses,leisure,-50.75,-5672.62
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00161-48665429,2022-05-28T11:54:15,Bilbao,expenses,food,-80.41,-5753.03
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00162-99043557,2022-05-29T11:27:24,Bilbao,expenses,repairs,-113.44,-5866.47
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00163-03876257,2022-05-30T21:35:53,Bilbao,expenses,cash,-100.0,-5966.47
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00164-56809510,2022-05-31T10:29:55,Bilbao,expenses,cash,-100.0,-6066.47
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00165-99155462,2022-06-01T08:42:06,Bilbao,incomes,salary,1481.0,-4585.47
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00166-24122448,2022-06-01T08:42:06,Bilbao,incomes,salary_partner,1167.06,-3418.41
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00167-19194080,2022-06-01T08:42:06,Bilbao,incomes,salary_bonus,1119.94,-2298.47
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00168-62473647,2022-06-01T08:42:06,Bilbao,incomes,salary_partner_bonus,837.84,-1460.63
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00169-25367798,2022-06-02T17:20:29,Bilbao,expenses,taxes,-1307.34,-2767.97
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00170-82022170,2022-06-02T05:06:37,Bilbao,expenses,insurance,-311.51,-3079.48
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00171-80561392,2022-06-03T12:55:51,Bilbao,expenses,leisure,-56.82,-3136.3
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00172-83641246,2022-06-04T14:51:14,Bilbao,expenses,mortgage,-743.13,-3879.43
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00173-90267303,2022-06-04T09:39:25,Bilbao,expenses,food,-98.15,-3977.58
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00174-08793103,2022-06-05T18:53:30,Bilbao,expenses,electricity,-51.37,-4028.95
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00175-03370414,2022-06-05T13:42:14,Bilbao,expenses,gas,-39.87,-4068.82
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00176-69640910,2022-06-05T16:22:21,Bilbao,expenses,phone,-37.71,-4106.53
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00177-13996914,2022-06-07T15:04:53,Bilbao,expenses,water,-33.4,-4139.93
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00178-34753253,2022-06-07T17:48:25,Bilbao,expenses,transport,-45.0,-4184.93
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00179-33446972,2022-06-07T01:37:21,Bermeo,expenses,gifts,-629.72,-4814.65
buyer_1,Luis,1996-08-10,ES36209580831926802634,TRX_N-00180-34969875,2022-06-08T19:10:22,Bilbao,expenses,internet,-42.0,-4856.65
