profile,name,age,iban,trx_id,timestamp,city,trx_type,trx_cat,amount_eur,balance
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00030-69552594,2022-01-08T18:12:21,Bilbao,Expense,basic-services,-294.32,-6390.24
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00031-97091321,2022-01-08T17:55:38,Bilbao,Expense,technology,-224.4,-6614.64
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00032-07879675,2022-01-09T17:57:00,Bilbao,Expense,loans,-390.71,-7005.35
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00033-79024159,2022-01-09T15:27:47,Bilbao,Expense,healthcare,-447.23,-7452.58
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00034-36924604,2022-01-09T13:18:34,Bilbao,Expense,clothing,-315.84,-7768.42
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00035-75819201,2022-01-10T08:06:12,Bilbao,Expense,leisure,-295.0,-8063.42
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00036-50924717,2022-01-10T10:41:19,Bilbao,Expense,food,-302.91,-8366.33
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00037-63524853,2022-01-10T10:22:01,Bilbao,Expense,transport,-55.22,-8421.55
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00038-04660360,2022-01-11T10:10:05,Bilbao,Expense,children,-388.26,-8809.81
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00039-87572443,2022-01-11T15:17:22,Bilbao,Expense,technology,-24.34,-8834.15
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00040-60654143,2022-01-11T10:12:44,Bilbao,Expense,transport,-286.49,-9120.64
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00041-03062819,2022-01-12T18:20:23,Eibar,Expense,leisure,-162.53,-9283.17
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00042-90496754,2022-01-12T16:51:10,Bilbao,Expense,personal_care,-126.42,-9409.59
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00043-27660205,2022-01-12T14:51:06,Bilbao,Expense,children,-463.66,-9873.25
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00044-56025928,2022-01-13T09:16:00,Bilbao,Expense,healthcare,-472.88,-10346.13
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00045-56044079,2022-01-13T08:29:04,Bilbao,Expense,food,-204.51,-10550.64
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00046-98368902,2022-01-13T14:43:23,Bilbao,Expense,transport,-425.96,-10976.6
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00047-39334299,2022-01-14T12:17:23,Bilbao,Expense,loans,-469.02,-11445.62
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00048-30383842,2022-01-14T16:43:51,Donostia,Expense,housing,-403.88,-11849.5
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00049-60279827,2022-01-14T21:39:17,Berango,Expense,savings,-385.4,-12234.9
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00050-75056346,2022-01-15T15:40:03,Bilbao,Expense,children,-222.4,-12457.3
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00051-55262750,2022-01-15T17:21:35,Bilbao,Expense,food,-347.55,-12804.85
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00052-94916420,2022-01-15T13:14:25,Zarautz,Expense,transport,-209.82,-13014.67
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00053-98693254,2022-01-16T16:00:37,Bilbao,Expense,housing,-116.48,-13131.15
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00054-34968006,2022-01-16T09:33:10,Irun,Expense,subscriptions,-240.88,-13372.03
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00055-08793028,2022-01-16T16:04:07,Bilbao,Expense,personal_care,-192.02,-13564.05
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00056-42435839,2022-01-17T17:42:43,Bilbao,Expense,savings,-94.96,-13659.01
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00057-47077135,2022-01-17T20:44:51,Amurrio,Expense,personal_care,-292.53,-13951.54
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00058-99060526,2022-01-17T22:50:11,Bilbao,Expense,education,-81.2,-14032.74
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00059-31067335,2022-01-18T19:29:07,Bilbao,Expense,savings,-139.56,-14172.3
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00060-13659865,2022-01-18T10:45:46,Bilbao,Expense,healthcare,-44.99,-14217.29
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00061-65041412,2022-01-18T11:00:55,Bilbao,Expense,subscriptions,-347.34,-14564.63
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00062-77689383,2022-01-19T20:54:43,Mungia,Expense,personal_care,-124.95,-14689.58
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00063-53062723,2022-01-19T19:35:40,Bilbao,Expense,food,-303.44,-14993.02
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00064-45272449,2022-01-19T04:30:31,Bilbao,Expense,subscriptions,-415.95,-15408.97
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00065-44466052,2022-01-20T15:58:20,Bilbao,Expense,food,-50.95,-15459.92
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00066-30168185,2022-01-20T14:56:21,Bilbao,Expense,technology,-264.22,-15724.14
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00067-05348502,2022-01-20T19:41:35,Bilbao,Expense,basic-services,-149.53,-15873.67
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00068-80435135,2022-01-21T12:24:37,Bilbao,Expense,healthcare,-270.59,-16144.26
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00069-58973217,2022-01-21T18:56:56,Llodio,Expense,personal_care,-273.59,-16417.85
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00070-35769427,2022-01-21T10:45:35,Bilbao,Expense,savings,-275.97,-16693.82
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00071-68081986,2022-01-22T13:55:47,Alegría-Dulantzi,Expense,basic-services,-387.31,-17081.13
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00072-59577941,2022-01-22T09:57:14,Bilbao,Expense,children,-354.77,-17435.9
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00073-77728801,2022-01-22T08:26:30,Bilbao,Expense,savings,-298.96,-17734.86
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00074-60958638,2022-01-23T15:09:54,Erandio,Expense,leisure,-261.7,-17996.56
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00075-40354311,2022-01-23T05:39:17,Bilbao,Expense,technology,-201.55,-18198.11
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00076-17464956,2022-01-23T08:20:06,Bilbao,Expense,healthcare,-80.71,-18278.82
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00077-90196406,2022-01-24T12:59:25,Bilbao,Expense,healthcare,-254.39,-18533.21
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00078-21996665,2022-01-24T08:23:44,Bilbao,Expense,car,-271.47,-18804.68
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00079-63187798,2022-01-24T03:32:54,Alegría-Dulantzi,Expense,children,-428.61,-19233.29
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00080-46730428,2022-01-25T04:40:03,Pasaia,Expense,leisure,-457.5,-19690.79
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00081-47217632,2022-01-25T10:03:46,Bilbao,Expense,technology,-378.11,-20068.9
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00082-06559570,2022-01-25T10:47:10,Bilbao,Expense,clothing,-481.64,-20550.54
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00083-99567836,2022-01-26T16:40:40,Getxo,Expense,transport,-333.14,-20883.68
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00084-24157295,2022-01-26T10:33:25,Bilbao,Expense,subscriptions,-442.52,-21326.2
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00085-81620386,2022-01-26T18:02:49,Bilbao,Expense,basic-services,-349.69,-21675.89
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00086-24816131,2022-01-27T15:26:57,Bilbao,Expense,clothing,-303.0,-21978.89
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00087-54678842,2022-01-27T09:54:02,Zarautz,Expense,technology,-199.48,-22178.37
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00088-27601274,2022-01-27T11:59:40,Bilbao,Expense,car,-215.85,-22394.22
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00089-62903946,2022-01-28T08:06:33,Bilbao,Expense,personal_care,-219.15,-22613.37
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00090-07117341,2022-01-28T15:57:27,Bilbao,Expense,clothing,-139.87,-22753.24
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00091-17550447,2022-01-28T11:08:44,Bilbao,Expense,car,-319.05,-23072.29
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00092-69118054,2022-01-29T13:33:40,Berango,Expense,healthcare,-159.22,-23231.51
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00093-31974482,2022-01-29T15:37:45,Bilbao,Expense,savings,-464.92,-23696.43
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00094-36519995,2022-01-29T07:02:11,Bilbao,Expense,savings,-412.48,-24108.91
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00095-30514987,2022-01-30T14:25:01,Bilbao,Expense,healthcare,-160.23,-24269.14
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00096-60111332,2022-01-30T17:29:15,Bilbao,Expense,basic-services,-46.09,-24315.23
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00097-10688801,2022-01-30T12:14:51,Salvatierra/Agurain,Expense,food,-453.34,-24768.57
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00098-30801282,2022-01-31T19:01:48,Bilbao,Expense,loans,-374.73,-25143.3
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00099-92005793,2022-01-31T12:20:27,Bilbao,Expense,basic-services,-123.08,-25266.38
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00100-75907473,2022-01-31T19:28:48,Galdakao,Expense,savings,-119.25,-25385.63
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00101-57000889,2022-02-01T13:52:02,Bilbao,incomes,salary,1265.98,-24119.65
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00102-12086819,2022-02-01T00:02:26,Barakaldo,Expense,savings,-255.55,-24375.2
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00103-70234201,2022-02-01T17:18:42,Bilbao,Expense,technology,-465.94,-24841.14
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00104-71737003,2022-02-01T14:54:21,Bilbao,Expense,subscriptions,-202.38,-25043.52
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00105-13275037,2022-02-02T11:20:46,Andoain,Expense,housing,-229.37,-25272.89
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00106-00204359,2022-02-02T00:43:45,Bilbao,Expense,children,-247.13,-25520.02
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00107-40410380,2022-02-02T22:25:06,Bilbao,Expense,technology,-99.55,-25619.57
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00108-10680015,2022-02-03T13:54:23,Alegría-Dulantzi,Expense,clothing,-87.3,-25706.87
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00109-07164695,2022-02-03T11:52:59,Bilbao,Expense,personal_care,-424.88,-26131.75
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00110-20661628,2022-02-03T16:42:31,Bilbao,Expense,leisure,-177.01,-26308.76
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00111-93640948,2022-02-04T12:02:25,Bilbao,Housing,Rent,-1369.49,-27678.25
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00112-39185678,2022-02-04T19:51:56,Bilbao,Expense,personal_care,-50.54,-27728.79
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00113-72681225,2022-02-04T15:20:05,Bilbao,Expense,education,-401.57,-28130.36
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00114-55314136,2022-02-04T15:07:59,Getxo,Expense,car,-166.63,-28296.99
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00115-97921715,2022-02-05T11:29:00,Bilbao,Expense,savings,-439.87,-28736.86
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00116-58174787,2022-02-05T14:19:33,Bilbao,Expense,children,-366.65,-29103.51
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00117-04981083,2022-02-05T23:56:48,Bilbao,Expense,transport,-303.95,-29407.46
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00118-61879039,2022-02-06T15:27:01,Bilbao,basic_services,phone,-91.48,-29498.94
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00119-50865150,2022-02-06T23:43:57,Oyón-Oion,Expense,subscriptions,-128.65,-29627.59
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00120-62948702,2022-02-06T15:02:34,Bilbao,Expense,clothing,-383.57,-30011.16
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00121-35774530,2022-02-06T21:34:51,Bilbao,Expense,children,-62.04,-30073.2
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00122-04623823,2022-02-07T22:20:22,Bilbao,basic_services,gas,-49.46,-30122.66
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00123-56830012,2022-02-07T01:31:34,Bilbao,basic_services,internet,-74.92,-30197.58
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00124-03803183,2022-02-07T19:24:47,Bilbao,Expense,housing,-415.39,-30612.97
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00125-86110896,2022-02-07T17:44:11,Bilbao,Expense,savings,-343.9,-30956.87
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00126-77615775,2022-02-07T19:10:06,Bilbao,Expense,savings,-191.41,-31148.28
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00127-45844131,2022-02-08T17:03:50,Bilbao,basic_services,water,-68.83,-31217.11
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00128-38343096,2022-02-08T17:28:40,Bilbao,basic_services,electricity,-57.38,-31274.49
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00129-05662583,2022-02-08T10:47:23,Bilbao,Expense,loans,-10.33,-31284.82
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00130-03959386,2022-02-08T19:05:19,Bilbao,Expense,savings,-206.17,-31490.99
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00131-25054375,2022-02-08T10:25:56,Bilbao,Expense,housing,-463.56,-31954.55
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00132-35629414,2022-02-09T13:14:26,Bilbao,Expense,loans,-15.61,-31970.16
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00133-50130118,2022-02-09T12:26:29,Bilbao,Expense,leisure,-28.52,-31998.68
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00134-55944266,2022-02-09T17:21:02,Bilbao,Expense,food,-318.86,-32317.54
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00135-57657095,2022-02-10T11:43:32,Bilbao,Expense,car,-350.24,-32667.78
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00136-39883917,2022-02-10T10:48:10,Bilbao,Expense,savings,-351.39,-33019.17
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00137-59667922,2022-02-10T14:50:08,Bilbao,Expense,loans,-386.12,-33405.29
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00138-57964959,2022-02-11T11:22:52,Bilbao,Expense,savings,-402.12,-33807.41
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00139-12028759,2022-02-11T04:47:16,Basauri,Expense,food,-185.37,-33992.78
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00140-45527274,2022-02-11T16:16:32,Bilbao,Expense,loans,-173.47,-34166.25
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00141-83126816,2022-02-12T16:38:42,Bilbao,Expense,car,-178.12,-34344.37
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00142-76343679,2022-02-12T14:08:47,Bilbao,Expense,subscriptions,-446.1,-34790.47
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00143-57833136,2022-02-12T12:01:52,Bilbao,Expense,subscriptions,-421.51,-35211.98
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00144-40476971,2022-02-13T16:26:10,Bilbao,Expense,basic-services,-136.17,-35348.15
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00145-45968462,2022-02-13T23:49:51,Bilbao,Expense,healthcare,-47.28,-35395.43
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00146-47473276,2022-02-13T16:03:39,Bilbao,Expense,housing,-473.27,-35868.7
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00147-11147584,2022-02-14T16:25:02,Bilbao,Expense,loans,-90.79,-35959.49
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00148-50392058,2022-02-14T11:28:58,Bilbao,Expense,healthcare,-97.87,-36057.36
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00149-35040200,2022-02-14T03:45:46,Bilbao,Expense,basic-services,-344.36,-36401.72
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00150-73430786,2022-02-15T19:34:18,Bilbao,Expense,housing,-296.83,-36698.55
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00151-65064983,2022-02-15T20:56:35,Bilbao,Expense,car,-462.12,-37160.67
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00152-59159993,2022-02-15T10:05:03,Bilbao,Expense,basic-services,-91.02,-37251.69
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00153-89194358,2022-02-16T15:51:23,Bilbao,Expense,education,-124.42,-37376.11
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00154-52952277,2022-02-16T22:56:12,Bilbao,Expense,food,-122.19,-37498.3
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00155-07782781,2022-02-16T11:03:30,Bilbao,Expense,leisure,-128.29,-37626.59
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00156-05234994,2022-02-17T17:48:17,Bilbao,Expense,healthcare,-45.27,-37671.86
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00157-51067853,2022-02-17T15:59:07,Bilbao,Expense,leisure,-416.25,-38088.11
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00158-28360144,2022-02-17T17:11:09,Bilbao,Expense,housing,-384.29,-38472.4
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00159-54082558,2022-02-18T09:18:06,Bilbao,Expense,food,-462.97,-38935.37
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00160-66255994,2022-02-18T08:10:54,Bilbao,Expense,personal_care,-136.47,-39071.84
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00161-24886177,2022-02-18T11:57:07,Bilbao,Expense,loans,-80.58,-39152.42
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00162-39679165,2022-02-19T10:19:03,Bilbao,Expense,loans,-87.85,-39240.27
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00163-70263697,2022-02-19T13:36:51,Sestao,Expense,subscriptions,-205.29,-39445.56
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00164-67623769,2022-02-19T15:16:32,Bilbao,Expense,technology,-183.34,-39628.9
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00165-79581428,2022-02-20T19:09:50,Labastida,Expense,children,-202.82,-39831.72
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00166-24476340,2022-02-20T08:25:14,Bilbao,Expense,housing,-423.58,-40255.3
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00167-12871390,2022-02-20T16:32:27,Bilbao,Expense,healthcare,-479.4,-40734.7
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00168-09555419,2022-02-21T23:14:18,Andoain,Expense,healthcare,-92.66,-40827.36
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00169-11561184,2022-02-21T14:44:53,Bilbao,Expense,children,-211.85,-41039.21
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00170-77064199,2022-02-21T08:24:02,Bilbao,Expense,housing,-442.97,-41482.18
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00171-69352935,2022-02-22T06:10:59,Bilbao,Expense,savings,-169.03,-41651.21
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00172-79184251,2022-02-22T15:35:47,Bilbao,Expense,housing,-207.0,-41858.21
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00173-40653603,2022-02-22T08:44:12,Bilbao,Expense,technology,-358.72,-42216.93
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00174-83949334,2022-02-23T14:31:17,Elciego,Expense,personal_care,-87.37,-42304.3
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00175-66067927,2022-02-23T20:25:15,Bilbao,Expense,clothing,-179.0,-42483.3
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00176-65080755,2022-02-23T14:48:09,Bilbao,Expense,car,-279.9,-42763.2
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00177-16254591,2022-02-24T18:29:41,Lasarte-Oria,Expense,children,-331.71,-43094.91
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00178-76800840,2022-02-24T12:56:51,Bilbao,Expense,car,-345.77,-43440.68
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00179-69768529,2022-02-24T18:58:37,Bilbao,Expense,education,-113.64,-43554.32
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00180-04107345,2022-02-25T23:03:55,Alegría-Dulantzi,Expense,education,-271.02,-43825.34
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00181-24477421,2022-02-25T20:59:34,Bilbao,Expense,leisure,-183.34,-44008.68
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00182-58447629,2022-02-25T19:43:22,Leioa,Expense,subscriptions,-147.32,-44156.0
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00183-03055994,2022-02-26T09:29:42,Bilbao,Expense,clothing,-47.79,-44203.79
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00184-15359584,2022-02-26T11:55:49,Bilbao,Expense,children,-386.1,-44589.89
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00185-89683899,2022-02-26T08:25:42,Bilbao,Expense,leisure,-291.06,-44880.95
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00186-15673845,2022-02-27T17:36:12,Bilbao,Expense,leisure,-347.9,-45228.85
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00187-59408509,2022-02-27T03:36:33,Santurtzi,Expense,technology,-271.34,-45500.19
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00188-16885197,2022-02-27T12:23:02,Bilbao,Expense,savings,-133.26,-45633.45
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00189-31898213,2022-02-28T17:42:17,Bilbao,Expense,transport,-72.29,-45705.74
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00190-79150898,2022-02-28T17:00:07,Bilbao,Expense,food,-321.75,-46027.49
buyer_1,Luis,28,ES28209599118326557478,TRX_N-00191-52451733,2022-02-28T16:35:31,Basauri,Expense,food,-48.76,-46076.25
