profile,name,age,iban,trx_id,timestamp,city,trx_type,trx_cat,amount_eur,balance
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00018-73438512,2022-01-13T18:58:14,Bilbao,Expense,food,-113.97,2572.92
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00019-10781330,2022-01-13T19:56:14,Bilbao,Expense,leisure,-28.75,2544.17
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00020-69485317,2022-01-13T22:11:34,Bilbao,Expense,clothing,-105.93,2438.24
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00021-70308425,2022-01-14T11:36:46,Bilbao,expenses,children,-156.01,2282.23
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00022-65350119,2022-01-15T01:49:43,Bilbao,Expense,cash,-100.0,2182.23
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00023-24229081,2022-01-17T12:44:51,Bilbao,Expense,leisure,-27.28,2154.95
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00024-46706193,2022-01-17T21:14:51,Bilbao,Expense,repairs,-28.89,2126.06
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00025-44282440,2022-01-19T00:09:38,Barakaldo,Expense,food,-123.8,2002.26
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00026-24159836,2022-01-19T14:35:55,Bilbao,Expense,appliances,-350.66,1651.6
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00027-73425180,2022-01-20T14:02:26,Bilbao,Expense,food,-101.85,1549.75
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00028-17933210,2022-01-22T09:02:29,Arrasate,Expense,repairs,-312.99,1236.76
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00029-37557237,2022-01-23T09:58:18,Erandio,Expense,food,-105.81,1130.95
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00030-58037518,2022-01-23T23:31:11,Bilbao,expenses,children,-185.62,945.33
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00031-03509825,2022-01-24T07:38:09,Bilbao,Expense,food,-70.44,874.89
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00032-60183454,2022-01-26T12:15:18,Bilbao,Expense,food,-100.23,774.66
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00033-57350013,2022-01-27T09:50:58,Bilbao,Expense,gifts,-805.35,-30.69
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00034-56901050,2022-01-29T09:54:07,Santurtzi,Expense,repairs,-216.31,-247.0
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00035-94146321,2022-01-30T12:06:06,Bilbao,Expense,cash,-100.0,-347.0
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00036-32963781,2022-01-31T09:13:13,Bilbao,Expense,leisure,-79.82,-426.82
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00037-50595689,2022-02-01T17:41:29,Bilbao,incomes,salary,1240.21,813.39
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00038-96784900,2022-02-01T17:41:29,Bilbao,incomes,salary_partner,1539.34,2352.73
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00039-12002894,2022-02-02T09:57:46,Bilbao,Expense,repairs,-54.52,2298.21
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00040-77504042,2022-02-04T14:23:21,Bilbao,expenses,mortgage,-974.82,1323.39
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00041-63446017,2022-02-05T20:50:23,Bilbao,Expense,clothing,-132.62,1190.77
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00042-79633442,2022-02-05T13:38:31,Bilbao,Expense,repairs,-220.23,970.54
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00043-22878337,2022-02-05T08:23:05,Salvatierra/Agurain,Expense,gifts,-707.25,263.29
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00044-49894309,2022-02-06T09:35:53,Bilbao,expenses,water,-40.62,222.67
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00045-97944805,2022-02-06T22:36:30,Bilbao,expenses,phone,-40.16,182.51
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00046-70976820,2022-02-06T09:23:57,Portugalete,Expense,transport,-86.55,95.96
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00047-55543010,2022-02-06T16:02:51,Bilbao,Expense,cash,-100.0,-4.04
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00048-60351808,2022-02-07T18:02:50,Bilbao,Expense,food,-113.12,-117.16
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00049-41846829,2022-02-08T09:02:24,Bilbao,expenses,electricity,-48.71,-165.87
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00050-74825842,2022-02-08T15:27:52,Bilbao,expenses,gas,-73.1,-238.97
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00051-31149399,2022-02-08T10:56:10,Bilbao,expenses,internet,-42.0,-280.97
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00052-92559297,2022-02-08T18:32:35,Bilbao,Expense,leisure,-45.37,-326.34
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00053-84624458,2022-02-09T09:57:55,Durango,Expense,food,-68.66,-395.0
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00054-15959706,2022-02-09T17:05:17,Amurrio,Expense,leisure,-50.5,-445.5
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00055-24425965,2022-02-09T12:42:38,Bilbao,Expense,cash,-100.0,-545.5
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00056-12506216,2022-02-11T14:24:20,Bilbao,Expense,cash,-100.0,-645.5
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00057-17469179,2022-02-14T23:40:02,Bilbao,Expense,cash,-100.0,-745.5
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00058-11063344,2022-02-15T18:41:50,Bilbao,Expense,repairs,-142.96,-888.46
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00059-56173401,2022-02-16T19:46:20,Bilbao,Expense,transport,-80.23,-968.69
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00060-83465318,2022-02-16T12:00:34,Bilbao,Expense,cash,-100.0,-1068.69
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00061-88379471,2022-02-17T08:44:11,Bilbao,Expense,food,-106.91,-1175.6
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00062-94436196,2022-02-17T14:57:28,Bilbao,Expense,cash,-100.0,-1275.6
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00063-15057766,2022-02-18T16:50:00,Bilbao,Expense,cash,-100.0,-1375.6
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00064-27290599,2022-02-20T20:24:15,Bilbao,Expense,cash,-100.0,-1475.6
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00065-64226819,2022-02-23T03:12:29,Bilbao,Expense,cash,-100.0,-1575.6
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00066-14353096,2022-02-23T13:28:21,Salvatierra/Agurain,Expense,gifts,-665.93,-2241.53
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00067-64501880,2022-02-26T09:38:28,Andoain,Expense,transport,-49.01,-2290.54
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00068-67538609,2022-02-28T03:58:45,Bilbao,Expense,transport,-68.24,-2358.78
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00069-27499077,2022-02-28T15:39:23,Bilbao,Expense,education,-74.0,-2432.78
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00070-80421604,2022-02-28T09:31:13,Bilbao,Expense,appliances,-338.38,-2771.16
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00071-58869796,2022-03-01T13:12:54,Bilbao,incomes,salary,1240.21,-1530.95
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00072-37498635,2022-03-01T13:12:54,Bilbao,incomes,salary_partner,1539.34,8.39
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00073-55893777,2022-03-01T03:54:08,Bilbao,Expense,clothing,-90.76,-82.37
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00074-86804324,2022-03-03T10:17:47,Bilbao,Expense,leisure,-48.4,-130.77
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00075-32209043,2022-03-03T09:17:22,Bilbao,Expense,cash,-100.0,-230.77
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00076-91351347,2022-03-04T09:33:56,Bilbao,expenses,mortgage,-974.82,-1205.59
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00077-63206498,2022-03-05T20:11:18,Bilbao,expenses,electricity,-71.75,-1277.34
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00078-52702543,2022-03-05T15:25:44,Bilbao,expenses,phone,-41.39,-1318.73
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00079-20524292,2022-03-05T17:31:08,Bilbao,Expense,leisure,-23.2,-1341.93
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00080-70691642,2022-03-05T06:00:11,Bilbao,Expense,education,-72.99,-1414.92
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00081-46972985,2022-03-06T14:45:44,Bilbao,expenses,water,-26.91,-1441.83
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00082-76356762,2022-03-06T11:43:05,Bilbao,expenses,gas,-55.17,-1497.0
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00083-92532671,2022-03-06T10:26:02,Sopela,Expense,leisure,-61.12,-1558.12
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00084-90460497,2022-03-06T16:29:44,Oyón-Oion,Expense,cash,-100.0,-1658.12
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00085-39858554,2022-03-07T09:16:29,Hernani,Expense,appliances,-329.57,-1987.69
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00086-31145879,2022-03-08T08:38:58,Bilbao,expenses,internet,-42.0,-2029.69
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00087-51959650,2022-03-08T09:00:18,Bilbao,Expense,cash,-100.0,-2129.69
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00088-05654933,2022-03-09T11:14:09,Bilbao,expenses,children,-191.06,-2320.75
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00089-15757509,2022-03-10T15:15:34,Bilbao,expenses,children,-175.65,-2496.4
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00090-25125886,2022-03-11T10:37:48,Bilbao,Expense,food,-64.59,-2560.99
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00091-37438058,2022-03-11T19:09:35,Llodio,Expense,clothing,-142.36,-2703.35
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00092-64407426,2022-03-11T19:17:18,Bilbao,Expense,cash,-100.0,-2803.35
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00093-23986991,2022-03-13T18:21:58,Bilbao,Expense,transport,-70.92,-2874.27
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00094-99234768,2022-03-13T10:31:15,Bilbao,Expense,repairs,-332.59,-3206.86
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00095-19263138,2022-03-14T09:21:46,Iruña de Oca,Expense,leisure,-75.17,-3282.03
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00096-78427420,2022-03-15T15:01:14,Bilbao,Expense,education,-64.72,-3346.75
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00097-54196640,2022-03-18T11:00:48,Bilbao,Expense,healthcare,-156.85,-3503.6
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00098-11597619,2022-03-19T13:27:06,Bilbao,Expense,transport,-66.28,-3569.88
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00099-85309022,2022-03-21T13:18:58,Bilbao,Expense,education,-45.72,-3615.6
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00100-39193494,2022-03-21T02:30:35,Bilbao,Expense,cash,-100.0,-3715.6
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00101-22370932,2022-03-23T12:11:31,Barakaldo,Expense,cash,-100.0,-3815.6
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00102-10981800,2022-03-24T11:13:54,Bilbao,Expense,clothing,-108.65,-3924.25
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00103-02146657,2022-03-24T08:38:01,Bilbao,Expense,cash,-100.0,-4024.25
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00104-78010162,2022-03-26T13:35:53,Bilbao,Expense,leisure,-39.31,-4063.56
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00105-60488032,2022-03-28T10:20:52,Bilbao,Expense,healthcare,-99.83,-4163.39
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00106-49217306,2022-03-31T19:19:18,Galdakao,Expense,food,-89.39,-4252.78
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00107-53173511,2022-03-31T19:45:08,Bilbao,Expense,education,-54.05,-4306.83
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00108-76662524,2022-04-01T21:20:08,Bilbao,incomes,salary,1240.21,-3066.62
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00109-42491573,2022-04-01T21:20:08,Bilbao,incomes,salary_partner,1539.34,-1527.28
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00110-57397836,2022-04-01T21:20:08,Bilbao,incomes,extra_income,207.12,-1320.16
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00111-58039727,2022-04-01T17:48:06,Bilbao,Expense,healthcare,-136.75,-1456.91
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00112-19154803,2022-04-03T13:37:23,Eibar,Expense,food,-106.24,-1563.15
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00113-41685867,2022-04-03T23:09:00,Bilbao,Expense,repairs,-43.29,-1606.44
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00114-22708692,2022-04-04T13:11:54,Bilbao,expenses,mortgage,-974.82,-2581.26
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00115-96471621,2022-04-04T18:54:41,Bilbao,Expense,travel,-1351.07,-3932.33
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00116-01792970,2022-04-08T18:07:27,Bilbao,expenses,electricity,-87.28,-4019.61
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00117-58377438,2022-04-08T19:44:08,Bilbao,expenses,gas,-54.9,-4074.51
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00118-47833042,2022-04-08T19:38:08,Bilbao,expenses,water,-30.34,-4104.85
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00119-95789820,2022-04-08T15:26:48,Bilbao,expenses,internet,-42.0,-4146.85
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00120-43903701,2022-04-08T13:30:13,Bilbao,expenses,phone,-44.19,-4191.04
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00121-24705099,2022-04-08T20:19:42,Bilbao,Expense,transport,-78.28,-4269.32
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00122-11901168,2022-04-08T14:48:46,Bilbao,Expense,education,-74.18,-4343.5
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00123-38749151,2022-04-08T08:25:20,Bilbao,expenses,children,-108.17,-4451.67
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00124-09612301,2022-04-13T20:53:20,Bilbao,Expense,cash,-100.0,-4551.67
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00125-16615639,2022-04-14T17:15:06,Bilbao,Expense,leisure,-56.76,-4608.43
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00126-02306271,2022-04-14T10:19:50,Bilbao,Expense,cash,-100.0,-4708.43
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00127-75267902,2022-04-14T09:40:42,Bilbao,expenses,children,-99.86,-4808.29
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00128-87674328,2022-04-16T17:01:26,Bilbao,Expense,clothing,-123.77,-4932.06
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00129-71778789,2022-04-17T08:58:42,Bilbao,Expense,repairs,-119.83,-5051.89
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00130-08075618,2022-04-19T11:09:57,Bilbao,Expense,clothing,-105.62,-5157.51
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00131-72824036,2022-04-19T14:31:33,Bermeo,Expense,education,-46.13,-5203.64
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00132-15428147,2022-04-20T15:06:53,Barakaldo,Expense,transport,-71.11,-5274.75
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00133-85795672,2022-04-24T09:04:42,Bilbao,Expense,leisure,-29.48,-5304.23
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00134-92380945,2022-04-25T04:02:16,Bilbao,Expense,food,-96.24,-5400.47
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00135-22681364,2022-04-27T08:52:01,Bilbao,Expense,food,-86.37,-5486.84
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00136-05756262,2022-04-27T13:24:10,Bilbao,Expense,leisure,-78.94,-5565.78
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00137-73438942,2022-04-27T14:37:30,Salvatierra/Agurain,Expense,repairs,-116.44,-5682.22
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00138-89761800,2022-04-28T12:10:12,Bilbao,Expense,healthcare,-143.64,-5825.86
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00139-18416179,2022-04-29T11:05:15,Bilbao,Expense,leisure,-57.22,-5883.08
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00140-52222196,2022-05-01T16:12:02,Bilbao,incomes,salary,1240.21,-4642.87
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00141-22154560,2022-05-01T16:12:02,Bilbao,incomes,salary_partner,1539.34,-3103.53
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00142-95436752,2022-05-01T10:54:39,Zuia,Expense,cash,-100.0,-3203.53
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00143-68528977,2022-05-03T11:00:13,Bilbao,Expense,appliances,-190.34,-3393.87
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00144-71471413,2022-05-04T12:17:04,Bilbao,expenses,mortgage,-974.82,-4368.69
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00145-19203437,2022-05-05T17:08:33,Bilbao,expenses,electricity,-84.61,-4453.3
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00146-62627602,2022-05-06T09:02:13,Bilbao,expenses,phone,-35.52,-4488.82
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00147-12181792,2022-05-07T10:46:38,Bilbao,expenses,gas,-57.87,-4546.69
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00148-07787900,2022-05-08T17:23:21,Bilbao,expenses,water,-37.55,-4584.24
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00149-47224770,2022-05-08T02:59:05,Bilbao,expenses,internet,-42.0,-4626.24
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00150-73998274,2022-05-08T12:33:42,Bilbao,Expense,transport,-70.49,-4696.73
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00151-72463810,2022-05-09T13:13:42,Bilbao,Expense,education,-61.86,-4758.59
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00152-65166728,2022-05-09T16:38:23,Bilbao,Expense,cash,-100.0,-4858.59
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00153-78546765,2022-05-11T16:29:19,Bilbao,expenses,children,-128.67,-4987.26
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00154-23238694,2022-05-14T13:48:14,Bilbao,Expense,transport,-57.66,-5044.92
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00155-02342225,2022-05-14T11:10:36,Bilbao,Expense,cash,-100.0,-5144.92
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00156-86734530,2022-05-15T22:01:01,Salvatierra/Agurain,Expense,food,-86.16,-5231.08
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00157-83289467,2022-05-16T08:56:03,Bilbao,Expense,travel,-484.32,-5715.4
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00158-34128179,2022-05-17T18:08:27,Bilbao,Expense,cash,-100.0,-5815.4
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00159-22627274,2022-05-17T22:19:11,Bilbao,Expense,repairs,-77.54,-5892.94
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00160-25518015,2022-05-18T10:20:17,Vitoria-Gasteiz,Expense,food,-121.03,-6013.97
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00161-61710490,2022-05-21T04:23:43,Bilbao,Expense,food,-123.14,-6137.11
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00162-30476370,2022-05-22T13:06:29,Llodio,Expense,food,-123.3,-6260.41
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00163-48448380,2022-05-24T15:54:02,Bilbao,Expense,repairs,-193.88,-6454.29
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00164-83226768,2022-05-25T17:15:38,Bilbao,Expense,food,-60.13,-6514.42
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00165-25505242,2022-05-25T16:35:09,Bilbao,Expense,cash,-100.0,-6614.42
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00166-31617435,2022-05-27T19:51:47,Bilbao,Expense,travel,-1069.35,-7683.77
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00167-89445206,2022-05-27T23:19:17,Bilbao,expenses,children,-61.33,-7745.1
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00168-47200310,2022-05-28T11:05:13,Bilbao,Expense,transport,-45.82,-7790.92
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00169-07995503,2022-05-31T08:58:42,Bilbao,Expense,cash,-100.0,-7890.92
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00170-98818535,2022-06-01T08:11:10,Bilbao,incomes,salary,1240.21,-6650.71
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00171-58322434,2022-06-01T08:11:10,Bilbao,incomes,salary_partner,1539.34,-5111.37
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00172-51978878,2022-06-01T08:11:10,Bilbao,incomes,salary_bonus,906.31,-4205.06
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00173-17037922,2022-06-01T08:11:10,Bilbao,incomes,salary_partner_bonus,1221.49,-2983.57
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00174-08604214,2022-06-01T15:44:07,Bilbao,Expense,cash,-100.0,-3083.57
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00175-52647234,2022-06-04T18:31:26,Bilbao,expenses,mortgage,-974.82,-4058.39
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00176-25635778,2022-06-04T18:16:42,Bilbao,expenses,taxes,-1688.7,-5747.09
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00177-25633821,2022-06-04T15:40:30,Bilbao,expenses,insurance,-545.54,-6292.63
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00178-62695664,2022-06-05T18:46:36,Bilbao,expenses,gas,-73.63,-6366.26
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00179-59024393,2022-06-05T16:25:37,Bilbao,expenses,phone,-36.38,-6402.64
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00180-24938600,2022-06-05T08:02:01,Bilbao,Expense,healthcare,-181.9,-6584.54
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00181-61773207,2022-06-06T04:55:36,Bilbao,Expense,transport,-42.72,-6627.26
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00182-12857496,2022-06-08T20:32:21,Bilbao,expenses,water,-39.49,-6666.75
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00183-59526413,2022-06-08T19:51:27,Bilbao,expenses,electricity,-78.94,-6745.69
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00184-55797816,2022-06-08T18:17:53,Bilbao,expenses,internet,-42.0,-6787.69
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00185-43410766,2022-06-10T09:06:16,Bilbao,Expense,leisure,-83.59,-6871.28
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00186-43780829,2022-06-12T17:09:34,Bilbao,Expense,food,-89.13,-6960.41
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00187-01676725,2022-06-14T11:36:36,Bilbao,Expense,education,-52.59,-7013.0
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00188-48552391,2022-06-14T10:29:59,Bilbao,Expense,cash,-100.0,-7113.0
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00189-44730075,2022-06-16T19:11:43,Bilbao,Expense,travel,-375.94,-7488.94
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00190-53422919,2022-06-17T16:59:50,Eibar,Expense,food,-78.34,-7567.28
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00191-53262112,2022-06-17T16:23:46,Bilbao,Expense,cash,-100.0,-7667.28
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00192-73878400,2022-06-18T14:25:03,Bilbao,Expense,transport,-59.81,-7727.09
buyer_1,Luis,28,ES78209545511493038850,TRX_N-00193-60353058,2022-06-18T15:03:28,Bilbao,Expense,leisure,-22.26,-7749.35
