profile,name,age,iban,trx_id,timestamp,city,trx_type,trx_cat,amount_eur,balance
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00020-86387939,2023-02-01T16:35:14,Bilbao,incomes,salary,1379.61,22577.07
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00021-89233475,2023-02-01T16:35:14,Bilbao,incomes,extra_income,137.96,22715.03
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00022-03119651,2023-03-01T19:05:40,Bilbao,incomes,salary,1379.61,24094.64
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00023-74729227,2023-04-01T08:13:26,Bilbao,incomes,salary,1379.61,25474.25
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00024-75148456,2023-04-01T08:13:26,Bilbao,incomes,extra_income,137.96,25612.21
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00025-49059040,2023-05-01T12:34:52,Bilbao,incomes,salary,1379.61,26991.82
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00026-96491398,2023-06-01T17:27:16,Bilbao,incomes,salary,1379.61,28371.43
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00027-98153101,2023-06-01T17:27:16,Bilbao,incomes,salary_extra,1040.53,29411.96
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00028-34163358,2023-07-01T16:00:56,Bilbao,incomes,salary,1379.61,30791.57
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00029-89568291,2023-07-01T16:00:56,Bilbao,incomes,extra_income,137.96,30929.53
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00030-58497615,2023-08-01T18:27:35,Bilbao,incomes,salary,1379.61,32309.14
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00031-63317423,2023-09-01T16:43:24,Bilbao,incomes,salary,1379.61,33688.75
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00032-17855992,2023-10-01T08:31:47,Bilbao,incomes,salary,1379.61,35068.36
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00033-68417535,2023-10-01T08:31:47,Bilbao,incomes,extra_income,137.96,35206.32
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00034-89229881,2023-11-01T10:52:25,Bilbao,incomes,salary,1379.61,36585.93
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00035-84948502,2023-12-01T10:58:24,Bilbao,incomes,salary,1379.61,37965.54
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00036-89474375,2023-12-01T10:58:24,Bilbao,incomes,extra_income,137.96,38103.5
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00037-60761981,2023-12-01T10:58:24,Bilbao,incomes,salary_extra,1054.39,39157.89
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00038-33675237,2024-01-01T09:49:03,Bilbao,incomes,salary,1379.61,40537.5
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00039-66826942,2024-02-01T14:01:52,Bilbao,incomes,salary,1379.61,41917.11
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00040-31060675,2024-03-01T19:41:14,Bilbao,incomes,salary,1379.61,43296.72
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00041-36122931,2024-03-01T19:41:14,Bilbao,incomes,extra_income,137.96,43434.68
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00042-69762617,2024-04-01T10:33:10,Bilbao,incomes,salary,1379.61,44814.29
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00043-24886140,2024-05-01T22:52:30,Bilbao,incomes,salary,1379.61,46193.9
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00044-90137393,2024-05-01T22:52:30,Bilbao,incomes,extra_income,137.96,46331.86
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00045-24482398,2024-06-01T16:01:33,Bilbao,incomes,salary,1379.61,47711.47
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00046-13443586,2024-06-01T16:01:33,Bilbao,incomes,salary_extra,990.91,48702.38
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00047-65270053,2024-07-01T18:10:45,Bilbao,incomes,salary,1379.61,50081.99
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00048-54500099,2024-07-01T18:10:45,Bilbao,incomes,extra_income,137.96,50219.95
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00049-91427129,2024-08-01T19:51:24,Bilbao,incomes,salary,1379.61,51599.56
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00050-78229444,2024-09-01T09:21:41,Bilbao,incomes,salary,1379.61,52979.17
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00051-11363500,2024-09-01T09:21:41,Bilbao,incomes,extra_income,137.96,53117.13
buyer_1,Luis,28,ES97209593027661965842,TRX_N-00052-78351129,2024-10-01T21:11:01,Bilbao,incomes,salary,1379.61,54496.74
