profile,name,age,iban,trx_id,timestamp,city,trx_type,trx_cat,amount_eur,balance
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00014-06670778,2022-10-01T14:23:35,Bilbao,incomes,salary,1428.93,16442.85
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00015-30645941,2022-11-01T04:36:27,Bilbao,incomes,salary,1428.93,17871.78
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00016-49937747,2022-12-01T18:51:58,Bilbao,incomes,salary,1428.93,19300.71
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00017-50692471,2022-12-01T18:51:58,Bilbao,incomes,extra_income,177.97,19478.68
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00018-83984402,2022-12-01T18:51:58,Bilbao,incomes,salary_bonus,1046.45,20525.13
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00019-47591920,2023-01-01T08:02:06,Bilbao,incomes,salary,1428.93,21954.06
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00020-26697816,2023-02-01T10:02:55,Bilbao,incomes,salary,1428.93,23382.99
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00021-21320368,2023-03-01T19:22:27,Bilbao,incomes,salary,1428.93,24811.92
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00022-57444893,2023-04-01T18:46:25,Bilbao,incomes,salary,1428.93,26240.85
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00023-69292075,2023-04-01T18:46:25,Bilbao,incomes,extra_income,177.97,26418.82
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00024-06519933,2023-05-01T16:43:45,Bilbao,incomes,salary,1428.93,27847.75
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00025-29305217,2023-06-01T15:09:50,Bilbao,incomes,salary,1428.93,29276.68
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00026-30480811,2023-06-01T15:09:50,Bilbao,incomes,salary_bonus,1141.95,30418.63
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00027-11677963,2023-07-01T10:49:46,Bilbao,incomes,salary,1428.93,31847.56
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00028-08552088,2023-08-01T19:38:27,Bilbao,incomes,salary,1428.93,33276.49
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00029-66385465,2023-08-01T19:38:27,Bilbao,incomes,extra_income,177.97,33454.46
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00030-67079626,2023-09-01T18:37:18,Bilbao,incomes,salary,1428.93,34883.39
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00031-97564831,2023-10-01T11:42:13,Bilbao,incomes,salary,1428.93,36312.32
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00032-54628303,2023-11-01T00:20:06,Bilbao,incomes,salary,1428.93,37741.25
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00033-94852954,2023-12-01T17:30:08,Bilbao,incomes,salary,1428.93,39170.18
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00034-07329456,2023-12-01T17:30:08,Bilbao,incomes,extra_income,177.97,39348.15
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00035-38485895,2023-12-01T17:30:08,Bilbao,incomes,salary_bonus,1141.89,40490.04
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00036-73816665,2024-01-01T21:40:01,Bilbao,incomes,salary,1428.93,41918.97
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00037-38508948,2024-02-01T18:24:33,Bilbao,incomes,salary,1428.93,43347.9
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00038-79082963,2024-03-01T19:21:22,Bilbao,incomes,salary,1428.93,44776.83
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00039-39135077,2024-03-01T19:21:22,Bilbao,incomes,extra_income,177.97,44954.8
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00040-03866936,2024-04-01T09:37:41,Bilbao,incomes,salary,1428.93,46383.73
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00041-94315081,2024-05-01T10:34:31,Bilbao,incomes,salary,1428.93,47812.66
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00042-26753445,2024-06-01T14:13:14,Bilbao,incomes,salary,1428.93,49241.59
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00043-42142102,2024-06-01T14:13:14,Bilbao,incomes,extra_income,177.97,49419.56
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00044-06866543,2024-06-01T14:13:14,Bilbao,incomes,salary_bonus,1134.42,50553.98
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00045-42302186,2024-07-01T20:24:29,Bilbao,incomes,salary,1428.93,51982.91
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00046-62862291,2024-08-01T19:32:20,Bilbao,incomes,salary,1428.93,53411.84
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00047-71331554,2024-09-01T22:37:00,Bilbao,incomes,salary,1428.93,54840.77
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00048-82711624,2024-10-01T17:33:21,Bilbao,incomes,salary,1428.93,56269.7
buyer_1,Luis,28,ES66209517300200123839,TRX_N-00049-08439426,2024-10-01T17:33:21,Bilbao,incomes,extra_income,177.97,56447.67
