profile,name,surname,birth_date,dni,email,password,city,iban,balance,category,amount,timestamp
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-94.74,2022-01-17T10:47:20
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,healthcare,-46.03,2022-01-18T19:59:48
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-107.83,2022-01-19T10:56:48
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-01-19T17:10:44
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,transport,-86.99,2022-01-20T19:32:05
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,appliances,-244.45,2022-01-20T03:55:26
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-99.84,2022-01-22T15:22:22
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-118.07,2022-01-25T18:37:34
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-75.91,2022-01-26T13:01:11
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,repairs,-183.8,2022-01-27T19:45:49
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-119.55,2022-01-28T13:13:43
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-18.04,2022-01-29T11:14:53
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,clothing,-91.65,2022-01-29T15:22:54
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-55.14,2022-01-30T15:24:46
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,healthcare,-133.07,2022-01-30T18:35:01
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-01-30T11:51:39
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,salary,2484.35,2022-02-01T19:57:34
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,appliances,-208.71,2022-02-01T09:56:20
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,rent,-712.3,2022-02-04T17:05:18
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,education,-65.01,2022-02-04T09:57:01
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-02-04T10:20:33
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-98.05,2022-02-05T20:37:21
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,education,-57.98,2022-02-05T15:01:26
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-02-05T22:06:57
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,electricity,-36.57,2022-02-06T15:31:18
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,transport,-54.94,2022-02-06T21:38:36
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-70.89,2022-02-06T16:14:48
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,internet,-42.0,2022-02-07T14:14:14
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,repairs,-172.88,2022-02-07T11:54:17
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,gas,-75.9,2022-02-08T23:17:36
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,phone,-33.61,2022-02-08T09:46:05
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,water,-24.34,2022-02-08T23:53:21
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-02-11T07:14:50
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,travel,-605.15,2022-02-15T16:12:50
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,appliances,-368.3,2022-02-15T11:25:08
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-115.8,2022-02-18T23:06:43
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-60.48,2022-02-19T16:12:08
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,education,-46.19,2022-02-19T11:32:06
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-02-19T22:16:04
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-02-20T19:30:07
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-48.28,2022-02-23T14:50:35
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,education,-60.39,2022-02-24T09:56:41
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-02-25T10:16:59
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-02-26T20:45:52
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-19.71,2022-02-27T18:06:36
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-02-27T08:11:23
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-02-28T22:17:51
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,repairs,-269.35,2022-02-28T17:36:17
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,salary,2484.35,2022-03-01T10:40:49
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-03-01T20:30:21
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,repairs,-220.2,2022-03-01T15:05:34
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,gifts,-793.17,2022-03-01T08:50:24
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,transport,-78.65,2022-03-02T15:23:26
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-03-03T17:05:27
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,travel,-1350.65,2022-03-03T17:07:11
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,rent,-712.3,2022-03-04T16:55:26
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,transport,-65.47,2022-03-04T14:32:26
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-68.12,2022-03-04T04:40:36
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,healthcare,-143.08,2022-03-04T17:30:45
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,electricity,-36.48,2022-03-05T14:21:13
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-33.13,2022-03-05T20:25:56
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,gas,-61.34,2022-03-06T05:13:18
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,phone,-37.05,2022-03-06T08:39:07
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-101.97,2022-03-07T13:20:11
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,water,-27.15,2022-03-08T15:24:50
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,internet,-42.0,2022-03-08T02:33:53
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,clothing,-135.69,2022-03-09T00:52:11
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-36.07,2022-03-11T09:13:12
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,gifts,-572.39,2022-03-11T14:14:17
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-23.6,2022-03-12T09:30:50
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,repairs,-144.57,2022-03-12T12:40:27
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-83.01,2022-03-13T10:11:57
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,clothing,-125.04,2022-03-13T08:43:15
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,transport,-79.34,2022-03-14T13:15:49
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-60.26,2022-03-14T18:18:37
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,appliances,-149.37,2022-03-14T22:03:12
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,healthcare,-122.48,2022-03-15T14:30:16
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,transport,-65.23,2022-03-16T17:06:51
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,education,-56.38,2022-03-17T09:36:06
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,repairs,-170.99,2022-03-21T17:39:02
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,transport,-63.62,2022-03-23T08:58:23
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,repairs,-94.53,2022-03-23T15:44:53
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-40.22,2022-03-27T21:10:55
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-03-29T15:52:50
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,salary,2484.35,2022-04-01T22:48:28
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,extra_income,378.01,2022-04-01T22:48:28
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,gifts,-579.77,2022-04-02T12:31:26
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-116.0,2022-04-03T12:58:32
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,rent,-712.3,2022-04-04T13:27:10
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,water,-37.63,2022-04-05T16:09:24
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,gas,-31.81,2022-04-05T11:54:47
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,electricity,-41.44,2022-04-06T11:43:39
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,transport,-68.36,2022-04-06T19:08:01
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,internet,-42.0,2022-04-07T19:58:58
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,phone,-32.67,2022-04-07T17:05:48
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-04-08T23:31:53
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,gifts,-322.68,2022-04-08T10:12:01
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,appliances,-84.64,2022-04-09T20:02:48
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,clothing,-117.78,2022-04-10T15:23:15
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,repairs,-63.74,2022-04-10T13:53:30
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-91.18,2022-04-11T15:54:57
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-28.35,2022-04-11T12:40:41
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-39.39,2022-04-14T10:14:57
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-04-16T08:47:02
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,repairs,-108.6,2022-04-16T18:33:05
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-65.15,2022-04-17T11:30:24
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-91.33,2022-04-18T09:11:11
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,healthcare,-71.15,2022-04-20T15:36:07
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,travel,-1491.55,2022-04-21T14:53:13
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,healthcare,-57.54,2022-04-22T10:38:43
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-04-22T16:34:03
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,travel,-1510.93,2022-04-22T20:29:56
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,travel,-409.39,2022-04-23T22:49:06
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-111.36,2022-04-25T20:58:44
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,repairs,-51.23,2022-04-25T16:56:35
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-80.5,2022-04-26T09:33:26
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-118.89,2022-04-27T13:48:13
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,transport,-55.9,2022-04-27T18:12:57
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-65.26,2022-04-27T11:20:20
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,transport,-88.65,2022-04-28T19:26:40
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,appliances,-144.87,2022-04-28T08:09:38
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-116.62,2022-04-30T17:04:21
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,salary,2484.35,2022-05-01T12:35:09
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-05-01T22:48:31
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-68.8,2022-05-03T04:35:32
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,clothing,-79.36,2022-05-03T15:25:12
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,rent,-712.3,2022-05-04T10:57:17
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,water,-30.75,2022-05-05T19:46:22
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,gas,-33.5,2022-05-05T15:12:36
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-29.35,2022-05-05T20:43:11
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-05-05T14:06:13
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,phone,-35.87,2022-05-06T19:03:03
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,clothing,-45.34,2022-05-06T14:07:50
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,healthcare,-88.45,2022-05-06T13:45:22
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,travel,-1697.84,2022-05-06T09:38:48
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-05-07T09:51:43
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,electricity,-58.96,2022-05-08T11:42:05
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,internet,-42.0,2022-05-08T18:39:12
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-05-09T18:59:38
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-112.65,2022-05-10T09:05:12
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,cash,-100.0,2022-05-15T09:59:25
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,transport,-46.52,2022-05-16T21:53:05
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-114.81,2022-05-17T11:18:36
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-68.09,2022-05-20T22:59:57
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,appliances,-217.4,2022-05-20T12:26:17
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,food,-76.41,2022-05-21T19:00:59
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,transport,-43.21,2022-05-21T14:45:14
buyer_1,Luis,,1996-08-10,23811625R,luis.@example.com,36429607,Bilbao,ES96209577854567490127,-55764.22000000015,leisure,-78.08,2022-05-21T10:48:20
