profile,customer,account,transaction_ref_id,timestamp,city,transaction_type,transaction_category,amount_eur,balance
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-7172485-42,2022-04-11 13:21:07,Portugalete,Expense,leisure,-237.66384168519525,18608.24579776915
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-54485953-43,2022-04-15 15:50:38,Hernani,Expense,repairs,-474.31847688060697,18133.927320888542
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-24429351-44,2022-04-16 17:49:43,Hernani,Expense,education,-998.7307367960856,17135.196584092457
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-33591271-45,2022-04-26 18:38:07,Sestao,Expense,transport,-116.5968498883355,17018.599734204123
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-39161413-46,2022-05-01 18:55:51,Bilbao,transfer,Salary,2797.500562209198,19816.100296413322
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-16395790-47,2022-05-03 10:04:18,Irun,Expense,clothing,-369.02978818060586,19447.070508232715
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-26419620-49,2022-05-05 05:09:27,Bilbao,Basic services,electricity,-84.99053934859076,18152.103721029835
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-98536949-48,2022-05-05 08:41:57,Bilbao,Housing,Mortgage,-1209.976247854292,18237.094260378424
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-95670206-50,2022-05-05 12:01:54,Hernani,Basic services,internet,-53.194345671453405,18098.90937535838
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-99187981-53,2022-05-06 06:11:21,Portugalete,Basic services,internet,-31.820365208946917,18003.26379619255
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-39978342-54,2022-05-06 10:56:35,Santurtzi,Basic services,phone,-57.150295020940376,17946.11350117161
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-61393456-52,2022-05-06 14:25:12,Galdakao,Basic services,gas,-31.594949287262324,18035.084161401497
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-97001712-51,2022-05-06 14:48:31,Portugalete,Basic services,electricity,-32.23026466962396,18066.679110688758
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-81933223-55,2022-05-26 08:51:35,Basauri,Expense,healthcare,-235.05397413929316,17711.059527032317
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-11822090-56,2022-05-31 18:44:43,Galdakao,Expense,healthcare,-253.61004969269953,17457.449477339618
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-57648861-57,2022-06-01 20:01:49,Bilbao,transfer,Salary,2797.500562209198,20254.950039548818
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-66882365-59,2022-06-05 08:17:58,Lasarte-Oria,Basic services,water,-49.272835406224054,18601.958368334614
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-8228567-61,2022-06-05 14:37:28,Lasarte-Oria,Expense,leisure,-218.838643442292,18332.26267087416
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-15972307-58,2022-06-05 15:29:03,Bilbao,Housing,Mortgage,-1603.7188358079818,18651.231203740837
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-33755438-60,2022-06-05 16:35:06,Irun,Basic services,phone,-50.8570540181594,18551.101314316453
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-37337846-64,2022-06-06 12:40:21,Hernani,Basic services,phone,-57.64647579637103,18132.03252829756
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-54635883-62,2022-06-06 16:40:05,Leioa,Basic services,electricity,-95.88861458400164,18236.37405629016
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-23827722-63,2022-06-06 19:29:17,Galdakao,Basic services,internet,-46.695052196228495,18189.67900409393
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-41706192-66,2022-06-07 00:04:07,Vitoria-Gasteiz,Basic services,gas,-18.22860520475627,18092.85354695664
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-20083711-65,2022-06-07 08:17:32,Galdakao,Basic services,water,-20.950376136164444,18111.082152161398
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-1652659-67,2022-06-07 20:46:25,Getxo,Basic services,phone,-69.19817356907602,18023.655373387566
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-92954997-68,2022-06-08 13:00:51,Leioa,Expense,transport,-195.77322170629236,17827.882151681275
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-38244775-69,2022-06-18 13:10:41,Zarautz,Expense,leisure,-215.43105816889337,17612.45109351238
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-78895326-70,2022-06-21 22:31:32,Durango,Expense,transport,-166.79263966267723,17445.6584538497
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-83471233-71,2022-06-30 12:04:40,Santurtzi,Expense,clothing,-95.39265426991022,17350.26579957979
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-84139769-72,2022-07-01 13:04:27,Bilbao,transfer,Salary,2797.500562209198,20147.76636178899
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-7348757-74,2022-07-04 08:25:09,Zarautz,Expense,transport,-177.3886331306455,19341.658911341325
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-24674602-73,2022-07-04 18:06:01,Barakaldo,Expense,food,-628.718817317017,19519.04754447197
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-73644741-75,2022-07-05 09:07:05,Bilbao,Housing,Mortgage,-628.2496148266557,18713.40929651467
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-25183395-76,2022-07-05 18:33:22,Portugalete,Basic services,gas,-81.77024158425995,18631.63905493041
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-58532216-77,2022-07-06 19:38:18,Bilbao,Basic services,electricity,-121.05137089438048,18510.58768403603
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-80079638-79,2022-07-07 17:04:28,Errenteria,Basic services,gas,-91.5634754893919,18337.77427835777
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-96487022-78,2022-07-07 17:32:26,Hernani,Basic services,electricity,-81.24993018886656,18429.33775384716
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-73313243-80,2022-07-07 18:35:23,Eibar,Basic services,internet,-52.23509117578051,18285.53918718199
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-52547486-81,2022-07-18 18:12:36,Galdakao,Expense,food,-691.614411712595,17593.924775469393
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-87991200-82,2022-07-23 16:10:47,San Sebastian,Expense,food,-130.4378176741446,17463.48695779525
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-69174970-83,2022-07-26 16:28:21,Sestao,Expense,gifts,-269.06166609160266,17194.425291703647
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-36082155-84,2022-07-30 12:49:58,Galdakao,Expense,leisure,-256.95868509627724,16937.46660660737
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-64339687-85,2022-08-01 08:01:54,Bilbao,transfer,Salary,2797.500562209198,19734.96716881657
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-68310242-86,2022-08-05 13:23:10,Bilbao,Housing,Mortgage,-1342.687233809379,18392.27993500719
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-43366935-89,2022-08-05 18:35:28,Arrasate/Mondragon,Basic services,internet,-36.06089308884821,18273.25605908884
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-98292955-87,2022-08-05 18:56:21,Santurtzi,Basic services,water,-60.97777820722078,18331.30215679997
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-9617386-88,2022-08-05 23:26:35,Arrasate/Mondragon,Basic services,gas,-21.98520462228345,18309.316952177687
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-34075719-90,2022-08-06 11:08:51,Irun,Basic services,electricity,-114.19082137519531,18159.065237713643
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-92300032-91,2022-08-06 11:24:14,San Sebastian,Basic services,gas,-90.05022471805673,18069.015012995587
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-42994798-92,2022-08-07 15:02:59,Barakaldo,Basic services,gas,-59.539373412968914,18009.47563958262
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-31318648-93,2022-08-15 10:12:51,Sestao,Expense,healthcare,-187.11251076287837,17822.36312881974
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-23579498-94,2022-08-20 23:50:53,Bilbao,Expense,food,-406.6237073817571,17415.739421437982
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-72715055-95,2022-08-21 10:22:39,Errenteria,Expense,food,-625.4365156681883,16790.302905769793
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-30373963-96,2022-09-01 23:54:18,Bilbao,transfer,Salary,2797.500562209198,19587.803467978993
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-29514160-98,2022-09-05 04:33:01,Barakaldo,Basic services,electricity,-42.74244279338117,17675.78747014077
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-28026586-97,2022-09-05 18:45:22,Bilbao,Housing,Mortgage,-1869.2735550448415,17718.52991293415
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-16255341-101,2022-09-06 09:52:37,Bilbao,Basic services,phone,-20.734190109631257,17478.727423509306
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-3841674-100,2022-09-06 13:28:52,Portugalete,Basic services,internet,-55.9190569204096,17499.461613618936
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-14373589-99,2022-09-06 19:52:16,Galdakao,Basic services,electricity,-120.40679960142394,17555.380670539347
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-12857084-102,2022-09-07 10:41:52,Arrasate/Mondragon,Basic services,electricity,-46.535435604804,17432.1919879045
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-41408022-103,2022-09-07 11:03:14,Vitoria-Gasteiz,Basic services,gas,-29.08826717353635,17403.103720730964
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-57628464-104,2022-09-13 23:32:47,Barakaldo,Expense,gifts,-383.6278096084861,17019.475911122478
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-37027149-105,2022-10-01 15:38:44,Bilbao,transfer,Salary,2797.500562209198,19816.976473331677
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-37072742-106,2022-10-05 14:14:15,Bilbao,Housing,Mortgage,-1744.6181553372992,18072.358317994378
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-12995208-108,2022-10-06 09:29:43,Errenteria,Basic services,internet,-65.39550076876415,17943.73224540949
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-63864180-107,2022-10-06 22:51:42,Barakaldo,Basic services,gas,-63.23057181612245,18009.127746178256
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-97984049-110,2022-10-07 05:02:54,Bilbao,Basic services,electricity,-24.520379637210354,17895.02944359098
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-19411802-109,2022-10-07 19:50:14,Portugalete,Basic services,water,-24.182422181300268,17919.54982322819
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-18866632-111,2022-10-09 12:48:23,Basauri,Expense,education,-323.92140170366787,17571.10804188731
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-38378517-112,2022-10-12 11:02:44,Eibar,Expense,transport,-181.1410272503089,17389.967014637
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-93427715-113,2022-10-22 20:22:50,Zarautz,Expense,leisure,-154.22544480192192,17235.741569835078
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-95645697-114,2022-11-01 15:40:02,Bilbao,transfer,Salary,2797.500562209198,20033.242132044277
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-19611256-115,2022-11-01 16:23:25,Hernani,Expense,leisure,-164.0500637969523,19869.192068247325
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-88966716-116,2022-11-05 05:50:16,Bilbao,Housing,Mortgage,-1319.1101090093703,18550.081959237956
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-58480302-118,2022-11-05 10:19:04,Durango,Basic services,phone,-49.5460664908703,18461.17852696423
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-76327273-117,2022-11-05 14:10:36,Hernani,Basic services,internet,-39.35736578285133,18510.724593455103
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-56991240-119,2022-11-06 13:40:05,Zarautz,Basic services,electricity,-149.3328695240306,18311.8456574402
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-3685890-120,2022-11-07 00:56:24,Arrasate/Mondragon,Basic services,gas,-35.76587093017418,18276.079786510025
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-28128170-121,2022-11-07 19:18:58,San Sebastian,Basic services,phone,-57.78322054699176,18218.29656596303
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-68176364-122,2022-11-17 15:04:12,Basauri,Expense,food,-203.56720869209204,18014.72935727094
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-93979924-123,2022-11-21 13:11:50,Galdakao,Expense,clothing,-409.226194190051,17605.503163080888
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-52028029-124,2022-12-01 10:24:32,Bilbao,transfer,Salary,2797.500562209198,20403.003725290087
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-85637129-126,2022-12-05 08:29:32,Vitoria-Gasteiz,Basic services,internet,-60.56768132805513,18393.849847041027
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-53273351-125,2022-12-05 11:23:53,Bilbao,Housing,Mortgage,-1948.586196921006,18454.417528369082
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-17063570-128,2022-12-06 01:15:03,Vitoria-Gasteiz,Basic services,electricity,-111.58174753198465,18256.971095795245
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-99332315-130,2022-12-06 14:10:51,Hernani,Basic services,phone,-24.107866609717483,18154.344108961977
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-48301222-129,2022-12-06 16:15:06,Getxo,Basic services,internet,-78.51912022355245,18178.451975571694
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-34924728-127,2022-12-06 20:12:57,Hernani,Basic services,water,-25.29700371379554,18368.55284332723
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-54819107-131,2022-12-25 18:34:09,Zarautz,Expense,food,-364.7719969095834,17789.572112052392
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-55218286-132,2023-01-01 14:58:45,Bilbao,transfer,Salary,2797.500562209198,20587.07267426159
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-77580714-133,2023-01-05 12:20:48,Bilbao,Housing,Mortgage,-1955.0939923303708,18631.97868193122
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-83606470-134,2023-01-05 12:32:08,Durango,Basic services,electricity,-127.69689387992699,18504.281788051296
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-89246032-136,2023-01-07 17:56:24,Barakaldo,Basic services,phone,-57.96557606306757,18356.852689130028
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-791636-135,2023-01-07 23:20:43,Zarautz,Basic services,gas,-89.46352285820056,18414.818265193095
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-89102699-137,2023-01-08 13:13:28,Errenteria,Expense,transport,-64.13072014880262,18292.721968981226
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-77771013-138,2023-01-22 19:45:06,Durango,Expense,appliances,-1152.1420937615708,17140.579875219657
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-79169299-139,2023-01-24 16:50:07,San Sebastian,Expense,repairs,-779.6219008077269,16360.95797441193
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-32331411-140,2023-02-01 06:45:52,Bilbao,transfer,Salary,2797.500562209198,19158.45853662113
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-41768224-141,2023-02-03 09:09:55,Santurtzi,Expense,healthcare,-135.6325813870531,19022.825955234075
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-56283524-142,2023-02-05 09:29:34,Bilbao,Housing,Mortgage,-433.5607529882342,18589.265202245842
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-99634519-143,2023-02-05 20:47:36,Errenteria,Basic services,phone,-67.06274973798133,18522.20245250786
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-26926019-144,2023-02-06 13:58:26,Sestao,Basic services,water,-34.722364657600124,18487.48008785026
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-21072867-145,2023-02-06 16:20:57,Galdakao,Basic services,internet,-66.91123855341034,18420.56884929685
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-14107350-146,2023-02-07 11:03:57,Vitoria-Gasteiz,Basic services,electricity,-119.3666793256266,18301.202169971224
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-41414610-147,2023-02-07 19:56:09,Hernani,Expense,food,-767.6872399862866,17533.514929984936
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-87698074-148,2023-02-08 05:32:53,Galdakao,Expense,leisure,-28.202171447444996,17505.31275853749
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-30153594-150,2023-02-25 00:16:52,Arrasate/Mondragon,Expense,repairs,-736.2644952845874,16676.23815709287
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-54972071-149,2023-02-25 20:23:02,Portugalete,Expense,clothing,-92.81010616003164,17412.502652377458
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-90703955-151,2023-03-01 20:29:34,Bilbao,transfer,Salary,2797.500562209198,19473.73871930207
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-44070990-153,2023-03-05 09:32:09,Durango,Basic services,internet,-53.3976758771871,18481.604768048546
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-65238587-152,2023-03-05 23:07:54,Bilbao,Housing,Mortgage,-938.7362753763364,18535.002443925732
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-75651770-154,2023-03-06 20:41:13,Basauri,Basic services,water,-44.47907700866101,18437.125691039884
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-73160421-155,2023-03-07 22:32:36,Santurtzi,Basic services,electricity,-144.3179638950396,18292.807727144846
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-5200836-156,2023-03-15 12:37:09,Sestao,Expense,food,-309.09988904315344,17983.70783810169
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-16028715-157,2023-03-27 21:18:18,Errenteria,Expense,clothing,-147.94803073519523,17835.759807366496
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-68115976-158,2023-03-31 18:08:22,Vitoria-Gasteiz,Expense,transport,-143.16645055132665,17692.59335681517
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-38025256-159,2023-04-01 09:35:57,Bilbao,transfer,Salary,2797.500562209198,20490.09391902437
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-33420903-160,2023-04-01 14:17:27,Bilbao,Expense,transport,-160.50907398959043,20329.58484503478
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-42297595-161,2023-04-03 13:41:04,Sestao,Expense,leisure,-12.223071231545212,20317.361773803234
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-41272034-165,2023-04-05 01:12:29,Irun,Basic services,phone,-87.97316273214864,18331.467191052132
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-59836128-162,2023-04-05 09:49:38,Bilbao,Housing,Mortgage,-1726.3708106821139,18590.99096312112
High income,Lino Remigio Ramos Pareja,ES6349178815136999658353,TXN-76083670-163,2023-04-05 14:48:46,Barakaldo,Basic services,electricity,-88.56518770272814,18502.425775418393
